sample_id,folder_id,sent_id,sentence,prob_1
850,CH,17426,"His seven shutouts tied Shoichi Ono for the most, while he finished fourth in ERA.",-27.575279235839844
851,CH,3991,"After many auditions, the young Akio Shimizu joined the band to replace Nakama.",-23.548583984375
852,CH,22088,The network is managed by EMMAN Ltd under a contract with Janet who operate the Janet network.,-58.87605285644531
853,CH,22170,He also worked as speechwriter and political advisor to Chancellor Helmut Schmidt and the Dutch royal family.,-10.90736198425293
854,CH,22295,"The museum houses the 1150-seat Detroit Film Theatre, also used to showcase famous collections.",-53.21504592895508
855,CH,5050,"The promoters stage a marriage of two contestants, who then lose a derby and should be eliminated.",-61.862754821777344
856,CH,18652,"On the federal level, both of New Mexico's senators and all three representatives are Democrats.",-19.403751373291016
857,AI,10113,The 1950 Biennale was the last time that contemporary British artists were exhibited alongside artists from the past.,-31.063053131103516
858,AI,20715,"In early 1967, Mayall released an EP recorded with American blues harpist Paul Butterfield.",-26.869110107421875
859,AI,24992,"The lawyer was able to convince Billboards Australia to rescind its ruling, in part.",-38.154178619384766
860,AI,23716,"Born in Atlanta, Murphy moved to Los Angeles as a teenager and pursued a career in acting.",-14.811930656433105
861,AI,17688,"Prior to the 1980s, the ""standard pragmatic"" model of comprehension was widely believed.",-30.4626407623291
862,AI,21945,The catholicity of his literary appreciation was soon displayed by the works which proceeded from his press:,-77.37339782714844
863,AI,20687,One problem with this model is that it ignores the material and essentially industrial basis of the society.,-40.71586990356445
864,BC,22266,German banks have a much larger role in shaping the industrial sector than those in other Western countries.,-33.704288482666016
865,BC,10359,"Several composers have written piano works for Kuschnerova, who also premiered most of them.",-37.31163024902344
866,BC,10846,Chavez y Chavez became an outlaw at a relatively young age when he joined the Lincoln County Regulators.,-24.920799255371094
867,BC,20062,"A snippet of code is called from the ad server, that represents the advertising banner.",-47.587890625
868,BC,2731,It was on that route that same year that the first world night flight ever happened in history.,-36.30249786376953
869,BC,20535,"After leaving office, Lanham retired to Weatherford, Texas, where he died in 1908.",-30.79012107849121
870,BC,9196,This has contributed to South Korea's confrontational stance against North Korea in the education field.,-20.53431510925293
871,EE,25829,"Jung handled esoteric and mythological subjects in a secular and scientific, yet not dismissive manner.",-43.559364318847656
872,EE,14630,These works were funded by putting off the board's employees for a two-week period.,-39.974449157714844
873,EE,5677,He took part with it in the expedition to the Cape under Sir Alured Clarke in 1795.,-32.88422393798828
874,EE,1732,The effects of this and other similar financial investment in the school's science programs was evident.,-43.367794036865234
875,EE,22170,"Count Lasher may be the single most neglected artist in the history of Jamaican recorded music.""",-52.32415771484375
876,EE,20848,"The second number, separated from the first by a “-”, refers to the pitch.",-55.07731628417969
877,EE,11900,"The fight turned into street brawl as the two fighters, throwing some wild punches and hard exchanges.",-75.86825561523438
878,CK,27022,They took the name from a samba by the Carioca group Fundo de Quintal.,-35.988529205322266
879,CK,7912,"Late in 1928, the VFA decided to expand its number of teams from ten to twelve.",-22.15707015991211
880,CK,23416,"The conversion was canceled 12 September 1945 and the ship reverted to ""LST-316"";",-34.93056106567383
881,CK,15798,The court held that it had been a Communist political show trial that was controlled by the government.,-33.88740158081055
882,CK,13435,"Cuculidae  The family Cuculidae includes cuckoos, roadrunners and anis.",-22.59872817993164
883,CK,15869,"While leaving the island during a storm, he was lost at sea and assumed to have drowned.",-16.000471115112305
884,CK,4371,Although the proposals were immediately laid before Parliament they were not brought forward by the Government for approval.,-20.75485610961914
885,CK,4478,"The MOSAIC method poses a series of questions to users, accompanied by a range of possible answers.",-38.48958969116211
886,CK,11806,"The Club no longer competes in Division One, but won the Division Five Jeffrey Cup in 1982.",-38.706390380859375
887,DI,11748,"Two singles were also released, with ""Heartkiller"" peaking at number five in Finland.",-19.95135498046875
888,DI,13773,"However, he was defeated and captured at the Battle of Newtownbutler on the same year.",-16.743494033813477
889,DI,6142,"It is set in common time and moves at a moderate rate of 90 beats per minute. """,-20.46339225769043
890,DI,5401,He underwent surgery five days later to repair a fractured navicular bone in his left foot.,-10.72769546508789
891,DI,13468,The vast majority of public support was wagered on the top three finishers in the Derby:,-33.99678421020508
892,DI,1108,"Luis García Forcada  Luis García Forcada is a Spanish chemist, politician and businessman.",-17.048648834228516
893,DI,14908,"Burkett, Texas  Burkett is an unincorporated community in Coleman County, Texas, United States.",-15.239527702331543
894,AD,4512,"Tyson intimidated fighters with his strength, combined with outstanding hand speed, accuracy, coordination and timing.",-56.65008544921875
895,AD,4102,"Four solar panels, each 215 x 90 cm, extended out from the top of the frame.",-34.91605758666992
896,AD,8352,"he was also noted for his ""bewildering personality"" and bullying of smaller children.",-19.318241119384766
897,AD,15243,"Telemetry is important in water management, including water quality and stream gauging functions.",-18.450672149658203
898,AD,16729,The line is generally stored on a reel which reduces tangles and assists in landing a fish.,-56.366127014160156
899,BP,12592,Michael Egan (author)  Michael Egan (born 1941) is an American literary scholar and author.,-21.694534301757812
900,BP,6276,"the Jame Mosque, one of the first four mosques built in Iran after the Arab invasion;",-27.898555755615234
901,BP,10736,The 16th century was probably the most tragic for the inhabitants of French Basque Country in its history.,-30.66320037841797
902,AC,13903,The film won an Academy Award for time-lapse photographic effects showing the world changing rapidly.,-21.756376266479492
903,AC,853,McPhail was officially named the organization's President of Baseball Operations during the off season.,-18.908885955810547
904,AC,13632,"He soon became a professor at the Polytechnic, and a member of the Polish Academy of Learning.",-26.181121826171875
905,AC,9909,The hilt is the collective term for the parts allowing for the handling and control of the blade;,-50.76716232299805
906,AC,23569,Sediment transport has been studied for rivers in Zimbabwe using the HBV hydrology transport model.,-39.049766540527344
907,AC,15662,"The Rough Riders had a short, minor skirmish known as the Battle of Las Guasimas;",-26.842098236083984
908,AC,4982,"In 1995, a major earthquake largely destroyed the oil-processing town of Neftegorsk.",-33.188270568847656
909,EA,25607,Đại Nam nhất thống chí  The Đại Nam nhất thống chí (chữ Hán:,-34.48599624633789
910,EA,17350,Haftkhaneh  Haftkhaneh or Haft Khaneh () may refer to:,-19.45346450805664
911,EA,19779,"He finished third in the 1,500 metre heats with a time of .22.05.",-34.25468444824219
912,EA,15114,"""U-568"" was ordered on 24 October 1939 and laid down six months later.",-21.811859130859375
913,EA,6933,It is 1.2 billion years old with 3.6 times the Sun's radius.,-10.401933670043945
914,EA,16437,It has now closed and the collection was moved to the Jewish Museum London in Camden in 2015.,-36.1729621887207
915,CX,12128,At one time the agency had its headquarters at 2601 Blair Stone Road in Tallahassee.,-37.00334167480469
916,CX,12080,"Four years later, he was also a member of the French team in the 1928 Olympic tournament.",-8.022421836853027
917,CX,20343,"Within a few hours, military officers from Project Sign arrived to question Gorman and the other witnesses.",-42.391151428222656
918,CX,4850,"He had glaucoma, heart problems and was diagnosed as manic-depressive.",-6.462107181549072
919,AL,21803,"A to bike race, mainly on gravel roads around Mt Karioi, takes place each July.",-69.01673889160156
920,AL,1950,"In this statement, he reiterates many of the points made above, and states that:",-25.829917907714844
921,AL,23617,"The airline's president Brad Tilden officially became the new CEO on May 15, 2012.",-36.79106140136719
922,AL,25337,"Every week, water samples of each beach are collected for analysis to find out their bacterial level.",-56.7323112487793
923,AL,16519,"Geographic availability varies dramatically, with 87 percent of U.S. counties having no abortion provider.",-46.8422966003418
924,DL,4678,Thomas was baptized Christina Hatzithomas in her father's Greek Orthodox church. (,-43.45246124267578
925,DL,319,"As is usual in orchids, one petal is highly modified as the central labellum.",-23.519821166992188
926,DL,7374,"Beltran made his Middleweight debut against Brian Rogers on April 10, 2015 at Bellator 136.",-35.943511962890625
927,DL,22082,"An association was created, and the mayor called for discussions between French and Monegasque authorities.",-27.1217041015625
928,DL,5205,As an urban architect striving for excellence he was in many respects ahead of his time.,-13.636199951171875
929,BI,26287,Some cable providers had maintained their own in-house EPGs dating to the late 1970s.),-48.91371154785156
930,BI,11080,The major sanctioning body for college sports is the National Collegiate Athletic Association (NCAA).,-11.275291442871094
931,BI,24964,The 12 offensive boards without recording a defensive rebound stands as an NBA record since at least 1983.,-52.988624572753906
932,EL,10418,The population density was 49.0 people per square mile (18.9/km).,-20.188976287841797
933,EL,876,"In 1913 the company manufactured its own design which was branded and marketed as ""Newey"".",-35.29289245605469
934,EL,10282,"On May 29, 2018, Labourt signed a minor league contract with the Chicago White Sox.",-25.28887176513672
935,EL,5770,She was named the face and brand ambassador for Prima Donna Lingerie for years 2016 and 2017.,-25.15799331665039
936,EL,22692,"On July 19, 2019, Coulombe signed a minor league deal with the Milwaukee Brewers.",-19.16281509399414
937,EL,12906,He has also taken on the International Olympic Committee Financial Advisor role from March 2016 to December 2019.,-31.60323715209961
938,EL,20630,Arzoo discovers and confronts Zeenat who knows that her fake coma won't last long.,-45.30427169799805
939,EL,19416,GameRankings and Metacritic gave it 64.50% for the Game Boy Color version;,-13.660957336425781
940,CD,23347,It is an explosive breeder and with many individuals breeding as soon as the rainy season starts.,-37.297760009765625
941,CD,19161,"In 2003 it debuted at position 40, before dropping to 46 in 2004 and 49 in 2005.",-30.025955200195312
942,CD,3502,Raph suspects that nuclear war may have been the reason why the original primates became extinct.,-34.440757751464844
943,CD,940,Switzerland was one of nine nations to send women to the first Olympic women's fencing competition.,-24.1575927734375
944,CD,10008,"One of the main complaints was that the restraints were uncomfortable, sometimes making the rider experience pain.",-24.67935562133789
945,FA,5786,The alliance fell apart a few years later 1296 when her husband defeated and executed her father.,-23.561328887939453
946,FA,4119,"The rebels eventually gave up, however, and dispersed without a fight in the spring of 1660.",-26.26722526550293
947,FA,2018,The quartet was completed during Britten's second year of study at the Royal College of Music.,-19.71393585205078
948,CF,11180,Jue was nominated for 2020 Drama Desk Awards and Lucille Lortel Awards for both roles;,-53.554500579833984
949,CF,8649,"In 2009, Neighbours' script editor Pete McTighe teased of a potential return: """,-53.808807373046875
950,CF,29,"In 1881, 36 out of the 44 males were employed in agriculture, therefore the dominant occupation.",-35.47863006591797
951,CF,11477,He was one of the leading players on the North American hardball squash circuit in the 1970s.,-17.83431053161621
952,AQ,11221,Cradock was assigned to the force in 1891 and participated in the capture of Tokar.,-30.965232849121094
953,AQ,23519,"The artwork for the single was created by Chris Cunningham, with additional work by The Designers Republic.",-37.62849426269531
954,AQ,13064,"Dever was first introduced to ""science fantasy"" in 1970 by his Grammar school English tutor.",-38.45245361328125
955,AQ,24062,She was trustee on the Lakehead Board of Education for seventeen years and its chair for seven.,-31.997413635253906
956,BK,6727,He is a graduate of Hamilton College and completed a master's in philosophy at Harvard University.,-14.52739143371582
957,BK,21975,"After his return to civilian life, Gurney entered Duke Law School, earning a degree in 1948.",-47.450313568115234
958,BK,10542,He breaks into McSween's store looking for dynamite to rob Murphy's bank.,-27.18782615661621
959,BK,26502,"5, 3 and 1 seconds were awarded to the first three positions in the sprints respectively.",-41.07419204711914
960,BK,17329,She has a deep-seated fear of the ocean since the tsunamis swept across the world.,-26.008806228637695
961,DK,4379,"In reality, Thor's blows were so powerful that they had resulted in three square valleys.",-46.85313415527344
962,DK,14709,he took over as Michigan's head coach eight years later after Kipke was fired.,-12.428511619567871
963,DK,6818,"It included a song from Poventud ""Una Pena en La Navidad."" (",-54.67406463623047
964,DK,16284,"In 1667, Ruse also completed the defences of Frederiksort in the Duchy of Schleswig.",-47.74660873413086
965,DK,11731,"The inside of the mouth is very hairy, including the rough-haired staminode.",-23.491785049438477
966,ED,24663,"Leila Buckley translated works between English, German, Italian, French, Latin and ancient Greek.",-36.83079147338867
967,ED,6123,former Woodrow Wilson Fellow with an M.A. in English literature from the University of Minnesota.,-12.199307441711426
968,ED,3537,"Lenny asks his mother why no one likes Hitler, and his mother explains Hitler's atrocities.",-27.506986618041992
969,ED,26016,"The failure of the Hawaiian Super Prix was a PR ""black eye"" for the CART series.",-63.577083587646484
970,ED,5375,Modern baffles are usually carefully shaped to divert the propellant gases effectively into the chambers.,-55.26695251464844
971,ED,18819,"The new vessels were basically larger versions of the earlier ""Ratanakosindra"" ships.",-42.579158782958984
972,ED,4731,"On 25 April 2012, the board issued determinations concerning the judges of the court of appeal.",-35.999080657958984
973,AM,1854,That marked the last time that an NHL team had lost the Stanley Cup to a rival league.,-22.905933380126953
974,AM,9439,"Key products include manual and automated transmissions, clutches, drive-line components, and hybrid power.",-44.001190185546875
975,AM,3152,"Gym  There is a Future Fitness gym at the Leisure Centre, with sauna and steam rooms.",-50.761356353759766
976,AM,21251,"While restrictive business practices sometimes have a similar effect, they are not usually regarded as trade barriers.",-34.408477783203125
977,AM,21952,The Waterhouse drawings were converted into full size paintings by the Manchester firm of Best & Lea.,-44.43156051635742
978,AT,11426,Yepremian later found Super Bowl fame in the NFL as a member of the Miami Dolphins.,-10.878850936889648
979,AT,21477,The different neighbourhoods within Mylapore have been distributed among the different wards of the Chennai Corporation.,-30.93378448486328
980,AT,11127,"Guests on multiple tracks include Ben Barnes and Sam Bass (then both from Deadweight). """,-61.23507308959961
981,AT,25803,The only similar program in the Western United States is at the junior college New Mexico Military Institute.,-16.538105010986328
982,AT,17850,If the Elf is chosen while the wizard is not then the Elf may choose any spell set.,-33.82708740234375
983,BQ,6112,The only fighting was a skirmish on 15 August when the advance guard scattered a force of Indians.,-33.697792053222656
984,BQ,12791,it was characterised by massive flooding along the Brahmaputra river as well as high mortality.,-18.67436408996582
985,BQ,11992,"In 1982, Ciani released her first studio album characterised by electronic and new-age music.",-36.316226959228516
986,BQ,26944,The area is also the location of Chase Terrace Technology College (formerly Chase Terrace High School).,-11.715095520019531
987,FI,23993,"He soon attended Officer Candidates School and was commissioned as a Second Lieutenant on July 6, 1917.",-29.249696731567383
988,FI,15300,"Hasbro Studios listed the films as ""TV specials"" in the company's sales guide.",-28.11719512939453
989,ES,8536,Sewall A. Phillips  Sewall A. Phillips was a member of the Wisconsin State Assembly.,-0.3670693337917328
990,ES,5559,"In 2012, he directed """", the sequel to the 2010 film ""Easy Money"".",-22.36484146118164
991,ES,12231,"The report is written as a political document, not an objective summary of the underlying science.""",-43.752681732177734
992,ES,11862,"The authors concluded that Hitler suffered from various conventional ailments, but was not mentally ill.",-33.565216064453125
993,ES,2,"The facility has become a dilapidated brick structure, that now often holds over 2,000 prisoners.",-38.43956756591797
994,ES,24238,"After a long illness, he died on 25 February 1911 at his residence in Lower Hutt.",-15.124665260314941
995,AO,14662,"In the second half of the 19th century, Oświęcim became an important rail junction.",-5.558958530426025
996,AO,19453,"On 14 June 2016, he suffered a transient ischaemic attack, or mini stroke.",-35.724952697753906
997,AO,16296,"former Congressman, 9/11 Commission member and current Ambassador to India Timothy J. Roemer;",-26.406330108642578
998,AO,3186,"Because of the second task, the compiler's source code would appear ""clean"".)",-40.33268356323242
999,AO,16814,In 1989 Thåström started a solo career as a rock singer-songwriter with progg influences.,-42.87713623046875
