sentence_num,chain_num,epoch,step,count,sentence,prob_class,prob,source,sent_length,phase
1359180,0,25,6,256,An accompanying music video directed by Aaron Anney.,high,-24.406631,gibbs,short,early
1359180,4,51,2,512,The baseball team was coached by Muhammad Kenyon.,high,-19.37734,gibbs,short,early
1359180,1,102,4,1024,The political center is located at the southern corner.,high,-22.103676,gibbs,short,early
1359180,7,204,8,2048,"Hey, look at my hair, I said.",high,-8.892119,gibbs,short,early
1359180,2,409,6,4096,It seems to have revolved around a fantasy.,high,-11.466878,gibbs,short,early
1359180,2,819,2,8192,I tried to see which way she was heading.,high,-8.539526,gibbs,short,early
1359180,3,0,1,1,The theme song was composed by Alan Thicke.,high,-11.046522,MH,short,early
1359180,0,0,2,2,The theme music was composed by Alan Thicke.,high,-8.265953,MH,short,early
1359180,0,0,4,4,The theme music was composed by Alan Thicke.,high,-8.265953,MH,short,early
1359180,0,0,8,8,The theme music was composed by Robin Thicke.,high,-6.017462,MH,short,early
1359180,6,1,6,16,The original version is performed by Robin Thicke.,high,-8.794048,MH,short,early
1359180,7,3,2,32,The theme music was composed by Robin Thicke.,high,-6.0174613,MH,short,early
1359180,6,6,4,64,The jazz version was arranged by Robin Thicke.,high,-7.793022,MH,short,early
1359180,0,12,8,128,The original soundtrack is composed by Robin Thicke.,high,-7.542803,MH,short,early
1359180,5,25,6,256,The film score was composed by Robin Thicke.,high,-3.0553226000000002,MH,short,early
1359180,6,51,2,512,A cover version was recorded by Robin Thicke.,high,-3.7668662,MH,short,early
1359180,0,102,4,1024,Film score music was composed by Robin Thicke.,high,-5.276884,MH,short,early
1359180,4,204,8,2048,The front entrance was greeted by blue suede.,high,-16.861511,MH,short,early
1359180,5,409,6,4096,The resulting record was produced by Ray Winstone.,high,-7.5111465,MH,short,early
1359180,9,819,2,8192,The plotter becomes enraged at von Trapp.,high,-6.796114,MH,short,early
1367427,4,0,1,1,Ali Marpet's child is Joy Rose.,low,-60.77346,gibbs,short,early
1367427,4,0,2,2,Ali Marpet's child is Joy Rose.,low,-60.77346,gibbs,short,early
1367427,4,0,4,4,Ali Kunwan's child is Joy Rose.,low,-58.544228,gibbs,short,early
1367427,5,0,8,8,Bondfaroc's wife is Joy Rose.,low,-53.109352,gibbs,short,early
1367427,7,1,6,16,Bex Collins' full name was Mrs Collins.,low,-17.06434,gibbs,short,early
1367427,9,3,2,32,Amelia Hauser's name was Amelia Hassan.,low,-13.075638,gibbs,short,early
1367427,8,6,4,64,Michael Lovelace's partner was Bernard Cambridge.,low,-28.471703,gibbs,short,early
1367427,3,12,8,128,Braunschweig's father died in Berlin.,low,-6.3717194,gibbs,short,early
1367427,5,25,6,256,Leblanc had a lifelong interest in art.,low,-4.75871,gibbs,short,early
1367427,3,51,2,512,Braunschweig's leadership accepted the finding.,low,-19.205784,gibbs,short,early
1367427,5,102,4,1024,Leblanc and his men came in first.,low,-6.0933127,gibbs,short,early
1367427,2,204,8,2048,I think they're just depressing sometimes.,low,-6.381203,gibbs,short,early
1367427,0,409,6,4096,One day he'd get all he wanted.,low,-7.3174443,gibbs,short,early
1367427,6,819,2,8192,I hope he's not Jesus these days.,low,-15.6940975,gibbs,short,early
1367427,0,0,1,1,Ali Marpet's mother is Joy Rose.,low,-44.298454,MH,short,early
1367427,4,0,2,2,Ali Marpet's mother is Joy Bloomfield.,low,-45.028522,MH,short,early
1367427,8,0,4,4,Ali Marpet's mother is June Rose.,low,-40.461903,MH,short,early
1367427,8,0,8,8,Rose Tippet's mother is June Rose.,low,-23.988817,MH,short,early
1367427,1,1,6,16,Ali Segel's mother is Nora Rose.,low,-34.431892,MH,short,early
1367427,5,3,2,32,Princess Perugia's grandmother is princess Jordan.,low,-24.34835,MH,short,early
1367427,3,6,4,64,Little poppet's name was Blondie.,low,-7.7852554,MH,short,early
1367427,6,12,8,128,John Horner's wife was named Caroline.,low,-12.262324,MH,short,early
1367427,6,25,6,256,Tony Bankhead's mother is named April.,low,-18.03397,MH,short,early
1367427,4,51,2,512,Mine Regola's father is Abu Jamal.,low,-31.459301,MH,short,early
1367427,8,102,4,1024,Andy tripp's family is named Andy.,low,-13.199524,MH,short,early
1367427,2,204,8,2048,Jessica Connelly's name was Jessica Chevalier.,low,-13.087358,MH,short,early
1367427,9,409,6,4096,The paddock's mascot is Marco Polo.,low,-1.7271503,MH,short,early
1367427,6,819,2,8192,Emilio Piccolomini's father lived around here.,low,-14.040339,MH,short,early
1371762,9,0,1,1,A total of 16 countries were invited to participate.,high,-6.040877,gibbs,short,early
1371762,1,0,2,2,A total of 16 nations were invited to participate.,high,-7.476785,gibbs,short,early
1371762,0,0,4,4,A total of 16 athletes were qualified to participate.,high,-9.558827,gibbs,short,early
1371762,9,0,8,8,A total of 16 countries were invited to participate.,high,-6.040877,gibbs,short,early
1371762,8,1,6,16,A total of 2 nations were scheduled to compete.,high,-11.602104,gibbs,short,early
1371762,0,3,2,32,A total of 46 athletes were reported to participate.,high,-7.6778746,gibbs,short,early
1371762,2,6,4,64,A total of 11 teams were promoted and relegated.,high,-5.6790466,gibbs,short,early
1371762,1,12,8,128,A maximum of three swimmers were allowed to compete.,high,-3.9741383,gibbs,short,early
1371762,1,25,6,256,A maximum of two competitors were allowed to compete.,high,-5.183349,gibbs,short,early
1371762,0,51,2,512,Lord Eppa Ellenborough was the sole heir.,high,-26.334927,gibbs,short,early
1371762,3,102,4,1024,"Clerical, a term used for immoral conduct.",high,-17.074284,gibbs,short,early
1371762,6,204,8,2048,The Ochs family assumed ownership of the building.,high,-10.859482,gibbs,short,early
1371762,1,409,6,4096,A total of 16 teams participated in the league.,high,-3.8508317,gibbs,short,early
1371762,2,819,2,8192,"""World War II: an entertainment crisis"".",high,-14.887149,gibbs,short,early
1371762,1,0,1,1,A total of 16 teams were invited to participate.,high,-5.4085097,MH,short,early
1371762,1,0,2,2,A total of 16 teams were invited to participate.,high,-5.4085097,MH,short,early
1371762,3,0,4,4,A total of 16 islands were invited to participate.,high,-13.8242035,MH,short,early
1371762,4,0,8,8,A total of 107 countries were invited to participate.,high,-9.674969,MH,short,early
1371762,2,1,6,16,A total of 3 teams were invited to compete.,high,-8.818324,MH,short,early
1371762,2,3,2,32,A total of 51 teams were invited to participate.,high,-8.741185,MH,short,early
1371762,7,6,4,64,A total of 32 teams were invited to tournament.,high,-7.8600063,MH,short,early
1371762,8,12,8,128,A total of 21 teams were invited to tournament.,high,-8.151335,MH,short,early
1371762,2,25,6,256,A total of 22 editions are scheduled for October.,high,-15.28023,MH,short,early
1371762,0,51,2,512,A maximum of 2 athletes were qualified to compete.,high,-4.5729527,MH,short,early
1371762,9,102,4,1024,A total of 34 boats were allowed to enter.,high,-7.8494015,MH,short,early
1371762,0,204,8,2048,A total of 132 passengers were permitted to depart.,high,-13.830563,MH,short,early
1371762,2,409,6,4096,A total of 1 match was played on debut.,high,-5.86799,MH,short,early
1371762,6,819,2,8192,"No class or subclass survived, despite alterations.",high,-9.843117,MH,short,early
1421311,4,0,1,1,Such strongly audible ideals required an equally powerful medium.,low,-50.68126,gibbs,short,early
1421311,0,0,2,2,Such strongly audible ideals use an equally specific medium.,low,-59.779446,gibbs,short,early
1421311,4,0,4,4,Such apparent audible objects require an equally powerful medium.,low,-42.088165,gibbs,short,early
1421311,2,0,8,8,Such VHF audibles have an equally spectral range.,low,-44.014374,gibbs,short,early
1421311,1,1,6,16,Such high audibles is an unreliable distribution method.,low,-40.851913,gibbs,short,early
1421311,6,3,2,32,Their fully audible defenders provide an especially acute signal.,low,-49.50903,gibbs,short,early
1421311,4,6,4,64,Ocular - acceleration in most - do systems.,low,-52.13532,gibbs,short,early
1421311,4,12,8,128,September 26 - Rogers Taylor on-site launch.,low,-38.460037,gibbs,short,early
1421311,9,25,6,256,Jaelyn nearly choked at the deceptive light.,low,-7.6302595,gibbs,short,early
1421311,7,51,2,512,This was my first mission to the edgelands.,low,-19.83766,gibbs,short,early
1421311,5,102,4,1024,I could see all the dishes were in there.,low,-16.14545,gibbs,short,early
1421311,8,204,8,2048,I really love it when she talks about boys.,low,-8.301659,gibbs,short,early
1421311,6,409,6,4096,He would be bleeding from his appendages.,low,-4.9787607,gibbs,short,early
1421311,6,819,2,8192,Hind legs have rufous appendages.,low,-6.5761547,gibbs,short,early
1421311,0,0,1,1,Such strongly audible ideals required an equally audible medium.,low,-51.11023,MH,short,early
1421311,0,0,2,2,Such strongly audible ideals required an equally audible medium.,low,-51.11023,MH,short,early
1421311,0,0,4,4,Such strongly audible ideals required an equally audible medium.,low,-51.11023,MH,short,early
1421311,4,0,8,8,Such strongly anarchist ideals required an equally audible medium.,low,-48.90263,MH,short,early
1421311,3,1,6,16,Such strongly audible sounds use an equally audible medium.,low,-34.127808,MH,short,early
1421311,9,3,2,32,Such clearly audible sounds require an equally difficult analysis.,low,-27.543074,MH,short,early
1421311,7,6,4,64,His strict republican ideals were an especially striking symbol.,low,-25.170761,MH,short,early
1421311,8,12,8,128,This specially recorded broadcast used an electric record player.,low,-19.951546,MH,short,early
1421311,5,25,6,256,The first heavy dose brought an almost strangled cry.,low,-15.380688,MH,short,early
1421311,0,51,2,512,Only 24 speech lines make an otherwise satisfactory recording.,low,-22.407267,MH,short,early
1421311,0,102,4,1024,All three girl groups made an unexpectedly successful debut.,low,-10.449764,MH,short,early
1421311,7,204,8,2048,Keeping well kept secrets was an important life element.,low,-15.920689,MH,short,early
1421311,6,409,6,4096,Its constantly changing armor resembles the M1 Abrams tank.,low,-8.629894,MH,short,early
1421311,9,819,2,8192,His fellow landed gentry expected his greatly improved health.,low,-15.618094,MH,short,early
1434777,0,0,1,1,This is introduced to increase government efficiency with 264 government tasks to be attached to the new system.,low,-61.501694,gibbs,medium,early
1434777,8,0,2,2,This is introduced to increase government efficiency with 264 government tasks to be attached to the new ministry.,low,-60.590675,gibbs,medium,early
1434777,5,0,4,4,This is introduced to increase government efficiency with 264 government tasks to be attached to the new veil.,low,-75.38052,gibbs,medium,early
1434777,6,0,8,8,This is intended to increase government efficiency with 264 government tasks to be attached to the new system.,low,-50.68344,gibbs,medium,early
1434777,2,0,16,16,It is meant to increase management efficiency of 264 government tasks to be attached to the new ministries.,low,-65.04289,gibbs,medium,early
1434777,1,1,13,32,It was said to support economic efficiency and that cabinet members should be subordinate to the new cabinet.,low,-35.77555,gibbs,medium,early
1434777,0,3,7,64,This was meant to increase the opportunities for senior military officials to be transferred to these new groups.,low,-26.424751,gibbs,medium,early
1434777,1,6,14,128,It was done to strengthen the legislature so that new members could start returning to their parliamentary positions.,low,-29.81594,gibbs,medium,early
1434777,7,13,9,256,"It was designed to address numerous requirements, a design accomplishment that was discussed in the architectural press.",low,-37.61131,gibbs,medium,early
1434777,3,26,18,512,He was wounded in a guarded zone of the 4th army that captured Minsk from the soviet union.,low,-32.47286,gibbs,medium,early
1434777,4,53,17,1024,"""You want to go swimming?"" the fine hairs on the back of my neck rose.",low,-7.070422,gibbs,medium,early
1434777,9,107,15,2048,"They met John sterling, who was working at gonzo as producer, director, and writer.",low,-18.183992,gibbs,medium,early
1434777,9,215,11,4096,"It scattered even into the expanse, kind of rippling, sitting headless when it moved.",low,-57.248947,gibbs,medium,early
1434777,4,431,3,8192,"""Do you think I should?"" I wanted to grab his hand and pat his back.",low,-7.674845,gibbs,medium,early
1434777,0,0,1,1,This is introduced to increase government efficiency with 264 government tasks to be attached to the new system.,low,-61.501694,MH,medium,early
1434777,0,0,2,2,This is introduced to increase government efficiency with 264 government tasks to be attached to the new system.,low,-61.501694,MH,medium,early
1434777,1,0,4,4,This is used to increase government efficiency with multiple government tasks to be attached to the new system.,low,-38.794506,MH,medium,early
1434777,5,0,8,8,This is meant to increase government efficiency with new government departments to be attached to the new system.,low,-27.671772,MH,medium,early
1434777,5,0,16,16,This was meant to increase government efficiency with new government departments to be attached to the new system.,low,-24.316076,MH,medium,early
1434777,2,1,13,32,This was meant to increase nato presence with additional intelligence teams to be attached to the new Omar.,low,-41.0048,MH,medium,early
1434777,1,3,7,64,It is used to increase government efficiency enabling specific government tasks to be moved to a specific role.,low,-27.99712,MH,medium,early
1434777,9,6,14,128,This was done to foster efficient administration allowing all administrative functions to be transferred to the county manager.,low,-24.576454,MH,medium,early
1434777,6,13,9,256,It is designed to increase government efficiency allowing new government tasks to be related to their existing tasks.,low,-15.713144,MH,medium,early
1434777,6,26,18,512,It was designed to increase government efficiency allowing new government tasks to be added to the existing tasks.,low,-10.185685,MH,medium,early
1434777,6,53,17,1024,This was done to reduce military spend allowing new military tasks to be replaced by their existing tasks.,low,-17.762617,MH,medium,early
1434777,8,107,15,2048,It is common to expect state spending and other public spending to be included in the blacklist.,low,-14.674312,MH,medium,early
1434777,0,215,11,4096,Provision was made to balance private plots with the public plots that were excluded from real estate consideration.,low,-15.077621,MH,medium,early
1434777,3,431,3,8192,Legislation was passed to regulate galaxy communications requiring galaxy communications aircraft to be parked on runways above ground.,low,-12.219294,MH,medium,early
1435210,1,0,1,1,"It is used to house inmates arrested in their patrol area, with the exception of misdemeanors committed in the city of Las Vegas, which maintains its own jail.",high,-38.51839,gibbs,long,early
1435210,1,0,2,2,"It is used to house inmates arrested in their patrol area, with the exception of misdemeanors committed in the city of Las Vegas, which maintains its own jail.",high,-38.51839,gibbs,long,early
1435210,1,0,4,4,"It is used to house inmates incarcerated in their patrol area, with the exception of misdemeanors committed in the city of Las Vegas, which maintains its own jail.",high,-36.275738,gibbs,long,early
1435210,7,0,8,8,"It is used to house inmates individually in their patrol area, with the exception of misdemeanors committed in the city of Las Vegas, which has its own jail.",high,-39.71722,gibbs,long,early
1435210,4,0,16,16,"It is permitted to house inmates directly in a patrol area, with the exception of misdemeanors committed in the city of Las Vegas, which has its own jail.",high,-34.43393,gibbs,long,early
1435210,1,0,32,32,"It is used to indicate persons incarcerated in a specified area, with the exception of misdemeanors, in the city of Las Vegas, which has its own jail.",high,-21.238726,gibbs,long,early
1435210,4,1,29,64,"Nevada is permitted to hold marijuana possession within the restricted jurisdiction, with the exception of misdemeanors committed in the city of Las Vegas, which has its own jurisdiction.",high,-34.024822,gibbs,long,early
1435210,3,3,23,128,"It is designed to police those traveling around the metropolitan area, with the exception of misdemeanors allowed by the city of Las Vegas, which has its own commissioner.",high,-33.126595,gibbs,long,early
1435210,3,7,11,256,"It is used to investigate traffic violations in the metro area, with the exception of misdemeanors, in the city of Las Vegas, which has its own jurisdiction.",high,-17.432322,gibbs,long,early
1435210,3,14,22,512,"Griffith was involved in paranormal conspiracys around the paranormal controls, with the exception of misdemeanors, of the city of Las Vegas, which has its own embassy.",high,-71.97402,gibbs,long,early
1435210,1,29,9,1024,"They are ordered to stand trial, along with other park riders on five counts including misdemeanor violence committed by the mayor of Las Vegas despite initially having no criminal record.",high,-48.65117,gibbs,long,early
1435210,8,58,18,2048,"It was published after she was given an extensive search report, labeling a list of misdemeanors (including ones involving her parents), appearing in it several times.",high,-54.236286,gibbs,long,early
1435210,9,117,1,4096,"Alam, hired with support of flex to shut down a community center, was granted misdemeanor offense, and when vacated his Las Vegas office was entitled to taxpayer credits.",high,-90.48236,gibbs,long,early
1435210,0,234,2,8192,"Tavares immediately approached Milano and Barretto, who had only previously appeared on misdemeanor substandard and CSI: New York, candidates for guest star positions.",high,-42.423717,gibbs,long,early
1435210,0,0,1,1,"It is used to house inmates arrested in their residence area, with the exception of misdemeanors committed in the city of Las Vegas, which maintains its own jail.",high,-28.724863,MH,long,early
1435210,1,0,2,2,"It is used to house inmates arrested in their immediate area, with the exception of misdemeanors committed in the city of Las Vegas, which maintains its own jail.",high,-29.429901,MH,long,early
1435210,6,0,4,4,"It is used to house inmates arrested in their local area, with the exception of misdemeanors committed in the city of Las Vegas, which maintains its own jail.",high,-29.30175,MH,long,early
1435210,3,0,8,8,"It is used to house inmates arrested in their home area, with the exception of misdemeanors committed in the city of Las Vegas, which maintains its own jail.",high,-26.69328,MH,long,early
1435210,2,0,16,16,"It is used to house inmates arrested in their assigned area, with the exception of misdemeanors committed in the city of Las Vegas, which has its own jail.",high,-22.254608,MH,long,early
1435210,9,0,32,32,"It is used to house inmates arrested in their home state, with the exception of misdemeanors committed in the city of Las Vegas, which has its own jail.",high,-17.17481,MH,long,early
1435210,1,1,29,64,"It is designed to house inmates arrested in the immediate vicinity, with the exception of misdemeanors arrested in the city of Las Vegas, which has its own prisons.",high,-16.00033,MH,long,early
1435210,3,3,23,128,"It is used to house inmates arrested in their home state, with the exception of misdemeanor patients arrested in the state of Las Vegas, which has its own jail.",high,-21.152645,MH,long,early
1435210,4,7,11,256,"It is used to trial juveniles charged in their respective parishes, with the exception of misdemeanors, in the city of Las Vegas, which has its own court.",high,-21.34335,MH,long,early
1435210,5,14,22,512,"California is allowed to separate inmates arrested outside their respective states, with the exception of misdemeanor inmates arrested outside the state of Las Vegas, which has its own felony.",high,-27.294071,MH,long,early
1435210,2,29,9,1024,"It was built to house inmates detained under legally permitted conditions, with the exception of misdemeanor rates set by the city of Las Vegas, which operates its own prisons.",high,-21.15913,MH,long,early
1435210,4,58,18,2048,"It was uncommon to see people arrested in their respective jurisdictions, with the exception of misdemeanors, in the state of Las Vegas, which had its own jurisdiction.",high,-11.495615,MH,long,early
1435210,4,117,1,4096,"It was used to shelter people residing in their own homes, with the exception of misdemeanors residing in the city of Las Vegas, which had its own shelter.",high,-12.183735,MH,long,early
1435210,5,234,2,8192,"Tents are used to shelter aliens detained at the Fairbanks CDP, with an exception for misdemeanor aliens detained at Fairbanks CDP in Las Vegas, which is their new home.",high,-14.430724,MH,long,early
1472874,0,0,1,1,"1,253 people are employed in the secondary sector and there are 72 businesses in this sector.",high,-12.101469,gibbs,medium,early
1472874,0,0,2,2,"1,253 people are employed in the secondary sector and there are 72 businesses in this sector.",high,-12.101469,gibbs,medium,early
1472874,0,0,4,4,"1,253 people are employed in the secondary sector and there are 72 businesses in this sector.",high,-12.101469,gibbs,medium,early
1472874,7,0,8,8,"1,253 people are employed in the secondary sector and there are 50 businesses in this sector.",high,-12.384108,gibbs,medium,early
1472874,0,0,16,16,"1, Dauphin people are employed in the secondary sector and there are 26 businesses in this sector.",high,-27.653152,gibbs,medium,early
1472874,3,1,13,32,"1,059 are employed in the secondary sector and there are 41 businesses in this sector.",high,-12.356695,gibbs,medium,early
1472874,0,3,7,64,"Today, 138 people are employed in the secondary sector and there are 3 businesses in this sector.",high,-25.083025,gibbs,medium,early
1472874,9,6,14,128,"1,293 people are employed in the secondary sector and there are 24 businesses in this sector.",high,-13.236699,gibbs,medium,early
1472874,6,13,9,256,"Consequently, bureaucrats are invested in the market, while businesses have a role in the government.",high,-30.440626,gibbs,medium,early
1472874,4,26,18,512,"2,918 are employed in the tertiary sector and 772 employed businesses in this sector.",high,-32.7115,gibbs,medium,early
1472874,3,53,17,1024,"8,400 workers are engaged in primary employment, and 40,000 remain in marginal services.",high,-50.798157,gibbs,medium,early
1472874,1,107,15,2048,About half of people are employed in the secondary sector and there are 39 businesses in this sector.,high,-6.385758,gibbs,medium,early
1472874,3,215,11,4096,"15,000 were pressed to investigate the blockade and the extent of damages caused by the blockade.",high,-20.803196,gibbs,medium,early
1472874,7,431,3,8192,"Though Ammonifronis is the type genus, there are 19 species in the genus.",high,-20.310522,gibbs,medium,early
1472874,0,0,1,1,"1,253 people are employed in the secondary sector and there are 72 businesses in this sector.",high,-12.101469,MH,medium,early
1472874,8,0,2,2,"1,253 people are employed in the secondary sector and there are 220 businesses in this sector.",high,-12.903315,MH,medium,early
1472874,5,0,4,4,"1,253 people are employed in the secondary sector and there are 116 businesses in this sector.",high,-12.532953,MH,medium,early
1472874,2,0,8,8,"1,253 people are employed in the secondary sector and there are 29 businesses in this sector.",high,-11.976742,MH,medium,early
1472874,7,0,16,16,"1,253 people are employed in the secondary sector and there are 192 businesses in this sector.",high,-13.085829,MH,medium,early
1472874,6,1,13,32,"1,265 people are employed in the secondary sector and there are 350 businesses in this sector.",high,-12.8472595,MH,medium,early
1472874,5,3,7,64,"1,500 people are employed in the secondary sector and there are 93 businesses in this sector.",high,-9.705849,MH,medium,early
1472874,0,6,14,128,"1,276 people are employed in the main sector and there are 205 businesses in this sector.",high,-21.910282,MH,medium,early
1472874,4,13,9,256,"1,200 people are employed in the secondary sector and there are 555 businesses in this sector.",high,-13.492264,MH,medium,early
1472874,1,26,18,512,"1,238 people are employed in the secondary sector and there are 145 businesses in this sector.",high,-12.511933,MH,medium,early
1472874,6,53,17,1024,"1,207 people are employed in the secondary sector and there are 32 businesses in this sector.",high,-10.461945,MH,medium,early
1472874,6,107,15,2048,"1,610 people are employed in the secondary sector and there are 310 businesses in this sector.",high,-12.90505,MH,medium,early
1472874,0,215,11,4096,"1,401 people are employed in the secondary sector and there are 246 businesses in this sector.",high,-13.248385,MH,medium,early
1472874,8,431,3,8192,"9,260 civilians admitted involvement in operation cherry picking to turn cryptographic activity into war crimes.",high,-26.082298,MH,medium,early
1478396,1,0,1,1,The individual diving competitions all consist of three rounds.,high,-20.472275,gibbs,short,early
1478396,1,0,2,2,The individual diving competitions will consist of three rounds.,high,-16.877602,gibbs,short,early
1478396,5,0,4,4,The individual diving events also consist of three rounds.,high,-21.9218,gibbs,short,early
1478396,2,0,8,8,The initial diving tests may consist of two rounds.,high,-31.342037,gibbs,short,early
1478396,7,1,6,16,The synchronized swimming competition will consist of three rounds.,high,-3.9510589,gibbs,short,early
1478396,1,3,2,32,The Berlin beer festival generally consist of three stages.,high,-26.188145,gibbs,short,early
1478396,0,6,4,64,The resulting injury rate can vary within 20 years.,high,-26.446041,gibbs,short,early
1478396,6,12,8,128,The eighth construction block will consist of 27 buildings.,high,-24.807348,gibbs,short,early
1478396,3,25,6,256,The small meeting room offered fifteen or twenty chairs.,high,-11.44435,gibbs,short,early
1478396,5,51,2,512,The two-story structure consists of 63 rooms.,high,-11.102479,gibbs,short,early
1478396,5,102,4,1024,To dam water resulting in dam / dam enclosure.,high,-36.371216,gibbs,short,early
1478396,5,204,8,2048,"After a year, he finally returned to Romania.",high,-7.127737,gibbs,short,early
1478396,1,409,6,4096,Trained as international and regional integrators.,high,-16.436152,gibbs,short,early
1478396,6,819,2,8192,She knew the way his brow crinkled.,high,-6.814583,gibbs,short,early
1478396,1,0,1,1,The individual archery competitions all consist of three rounds.,high,-13.959299,MH,short,early
1478396,6,0,2,2,The individual fencing competitions all consist of three rounds.,high,-16.679838,MH,short,early
1478396,1,0,4,4,The individual archery competitions all consist of six rounds.,high,-16.125364,MH,short,early
1478396,3,0,8,8,The sport diving competitions all consist of three rounds.,high,-21.762505,MH,short,early
1478396,0,1,6,16,The different diving disciplines all consist of two categories.,high,-17.230402,MH,short,early
1478396,1,3,2,32,The field hockey competitions all consisted of eight events.,high,-13.783741,MH,short,early
1478396,2,6,4,64,Foil fencing foil competitions usually consist of two events.,high,-9.479373,MH,short,early
1478396,6,12,8,128,National level basketball tournaments usually consist of 9 games.,high,-17.163872,MH,short,early
1478396,4,25,6,256,The two semifinal matches all consisted of singles matches.,high,-6.6045885,MH,short,early
1478396,7,51,2,512,The male choir initially only consisted of two singers.,high,-7.7535224,MH,short,early
1478396,1,102,4,1024,"The ice dancing competition, consisted of eight routines.",high,-9.7297535,MH,short,early
1478396,7,204,8,2048,The marching band has historically consisted of two parts.,high,-6.8906264,MH,short,early
1478396,9,409,6,4096,Stage 6 general classification in terms of stage wins.,high,-8.774082,MH,short,early
1478396,5,819,2,8192,Despite boorish lyrics she excelled at songwriting herself.,high,-12.15138,MH,short,early
1664962,4,0,1,1,"The brain waves are captured with the enclosed EEG headset, which allows the user to contact an air stream with their concentration, thus lifting or lowering the delicate foam ball.",low,-103.38031,gibbs,long,early
1664962,8,0,2,2,"The brain waves are captured with the enclosed EEG headset, which allows the user to remove an air stream with their concentration, thus lifting or lowering the delicate foam ball.",low,-108.978645,gibbs,long,early
1664962,0,0,4,4,"The brain waves are captured with the enclosed EEG headset, which allows the user to mix an air stream with their concentration, thus lifting or lowering a delicate foam ball.",low,-93.44052,gibbs,long,early
1664962,2,0,8,8,"The brain waves are captured with the enclosed EEG headset, which allows the user to tap an air stream with their concentration, by lifting and lowering the delicate foam ball.",low,-101.540306,gibbs,long,early
1664962,6,0,16,16,"The brain functions are recorded with the enclosed EEGA headset, which allows the user to float an air stream with greater precision, even lifting and lowering a delicate foam ball.",low,-100.98726,gibbs,long,early
1664962,9,0,32,32,"The Brainphones are fitted with an intelligent EEGA headset, which allows the user to hear an air stream with little noise, by lifting and rotating a delicate rubber cap.",low,-74.948425,gibbs,long,early
1664962,8,1,29,64,"The Brainphones are equipped with an advanced EEG headset, which allows the operator to produce the soundwave at some limits, by raising and lowering unusually small meadowtails.",low,-84.94691,gibbs,long,early
1664962,0,3,23,128,"The droids are equipped with an exclusive EEG headset, which enables the player to use an air vent for a control table while carrying and wearing a special energy bar.",low,-50.258953,gibbs,long,early
1664962,9,7,11,256,"The new vocals are recorded into an empty fermabalphone, which allows the user to use the open microphone of an absent speaker, breaking or relaxing the new sound chain.",low,-105.644966,gibbs,long,early
1664962,6,14,22,512,"The active modes are muffled by a super HD ultra handset, which allows users to set certain characters one player at a time, while continuing to jack for another character each.",low,-85.60742,gibbs,long,early
1664962,7,29,9,1024,"The chipset was originally named the first generation DAS semiconductor module as it allowed the application to address the effects in a short time, unlike quantum mechanics (dm) processes.",low,-83.86109,gibbs,long,early
1664962,1,58,18,2048,"These knowledge objects are represented in manual experiences of character ""clicks"" which allow a user to manually view an image on the wall or to accurately represent it with determinants.",low,-108.715546,gibbs,long,early
1664962,9,117,1,4096,"Michael Copland as Sammy (""l-e-l"") Michael Jackson as Al Taubes (""east and west, to the last seven string quartet"").",low,-70.45368,gibbs,long,early
1664962,9,234,2,8192,"He had a radio show (""The Jukebox News"") broadcast live from the RCA studios (""the moon is full and the seas are crystal clear"").",low,-19.655441,gibbs,long,early
1664962,3,0,1,1,"The brain waves are captured with the enclosed EEG headset, which allows the user to control an air stream with their concentration, thus lifting or lowering the delicate foam ball.",low,-104.68718,MH,long,early
1664962,3,0,2,2,"The brain waves are captured with the enclosed EEG headset, which allows the user to control an air stream with their concentration, thus lifting or lowering the delicate foam ball.",low,-104.68718,MH,long,early
1664962,1,0,4,4,"The brain waves are captured with the enclosed EEG headset, which allows the user to control an air stream monitoring their concentration, thus lifting or lowering a delicate foam ball.",low,-98.31319,MH,long,early
1664962,6,0,8,8,"The brain waves are captured with the enclosed EEG headset, which allows the user to control an air stream for their concentration, thus lifting or squeezing a delicate foam ball.",low,-100.271065,MH,long,early
1664962,0,0,16,16,"The brain waves are captured with an enclosed EEG headset, which allows the user to control an air stream during their concentration, thus lifting or lowering a live foam ball.",low,-79.52884,MH,long,early
1664962,5,0,32,32,"The heat waves are captured by an attached EEG headset, which allows the user to control an air stream to their ears, before releasing or dropping a large foam ball.",low,-62.75817,MH,long,early
1664962,0,1,29,64,"The brain images are captured through an integrated CGI headset, which allows the female to give an air stream of backward movement either by raising or lowering a stationary flying object.",low,-67.65346,MH,long,early
1664962,8,3,23,128,"These acoustic waves are directed to an electronic EEG headset, which allows the robot to cologne the small molecules at their interface, by raising and lowering the tiny bubble bubbles.",low,-67.01211,MH,long,early
1664962,4,7,11,256,"The brain cells are controlled by an electronic EEG handset, which allows the robot to run an air pump in its brain while simultaneously raising and lowering a giant popcorn ball.",low,-37.50211,MH,long,early
1664962,2,14,22,512,"The brain scans were performed on a plastic CGI headset, which allows the researcher to utilize an air bladder for increased volume even when seeing/observing a blocked vertex figure.",low,-67.67771,MH,long,early
1664962,6,29,9,1024,"These sound waves are emitted via an activated EEG headset, which is a means to activate the potassium channel during brain volume expansion, pushing and pushing with increasing brain volume.",low,-26.38604,MH,long,early
