iterationName,wID,aID,sentence,response,rt,prob,sent_length,prob_class,source,phase,step,sentence_num,id,group_id,stimulus_type,trial_type,trial_index,time_elapsed,normed_response
prolific-pilot0,60a25a5bcace4e33615c467c,60b07f0517712d69dc71bb32,"Her biggest hit of 2005 or 2006 at Interscope was the 1983 hit ""jazz vincennes"", and she has also worked with crossovers, notably Dolly Parton.",66,44144,-40.794968,long,low,bert,late,34859,1,3_995,17,main_judgement,html-slider-response,8,343466,0.1875723798521458
prolific-pilot0,5e9569e57ca863415e6359bc,60b07b24f2eef7dbca166587,"Not because he was devouring her, because she needed him desperately, but because of what he had done, even now, in some forlornly, inexperienced manner.",82,69960.60000000149,-27.315224,long,high,bert,late,69159,9,1_1975,23,main_judgement,html-slider-response,25,1227671,-0.27500392865561424
prolific-pilot0,5ed6c5709a2ae01328a79a85,60b07eec070efc634e87a919,"Despite its high cover price, the book has been a best-seller, and soon its second edition will be published less than a year after it first appeared in bookstores.",97,9990.424999967217,-21.493973,long,high,bert,early,1,9,0_0,15,main_judgement,html-slider-response,17,368850,0.9204156515123504
prolific-pilot0,6030b89822eb78f41d70a1b6,60b07c524180fe19d051a52f,"She wore some of the most daringly constructed outfits of the entire year, ranging from a soaring red gown to a stand-up comedy to an excellent stage roast by Elijah.",0,22436.604999995325,-72.79463,long,low,bert,early,512,1,0_14,1,main_judgement,html-slider-response,16,707875,-0.8887790895049203
prolific-pilot0,5ed6c5709a2ae01328a79a85,60b07eec070efc634e87a919,If person wants to transport a bike in a Prague train the ticket for oversized luggage is collect.,1,8838.505000108853,-78.30693,medium,low,bert,early,2,2,7_0,15,main_judgement,html-slider-response,18,377690,-1.4438246228945404
prolific-pilot0,60a25a5bcace4e33615c467c,60b07f0517712d69dc71bb32,Get all your money out and get me fed.,26,12054,-21.569355,short,high,bert,late,14009,9,2_1400,17,main_judgement,html-slider-response,9,355530,-0.35429844676344274
prolific-pilot0,5ed6c5709a2ae01328a79a85,60b07eec070efc634e87a919,I lean down and peck him on the cheek.,91,5302.075000014156,-7.9190764,short,low,bert,late,19959,3,4_1995,15,main_judgement,html-slider-response,19,382993,1.3004404067071462
prolific-pilot0,5ed6c5709a2ae01328a79a85,60b07eec070efc634e87a919,His hands felt like his knees were wobbly.,1,4062.52000015229,-5.0081153,short,high,bert,late,14959,5,0_1495,15,main_judgement,html-slider-response,20,387058,-1.216541025629266
prolific-pilot0,60a520c051c98eb480c2811f,60b07c5604189f1348671175,"Wide bottom dop ([wide bottom dop]), a common meaning for letting people live, is a term used to describe monosyllables in private dwellings.",0,115330.05000004778,-28.182869,long,high,bert,late,30659,5,1_875,20,main_judgement,html-slider-response,14,864094,-1.1592894721815004
prolific-pilot0,5e9569e57ca863415e6359bc,60b07b24f2eef7dbca166587,"It is used to house inmates arrested in their patrol area, with the exception of misdemeanors committed in the city of Las Vegas, which maintains its own jail.",100,30544.60000000149,-38.518387,long,high,bert,early,1,6,0_0,23,main_judgement,html-slider-response,26,1258219,0.44500635727908483
prolific-pilot0,6030b89822eb78f41d70a1b6,60b07c524180fe19d051a52f,"Most of today's Van Tuyls and Van Tyles are descended from the two youngest boys, twins Abraham and Isaac, both of whom became farmers on Staten Island.",51,28604.320000013104,-63.51420593261719,long,high,wiki,wiki,0,2,0_0,1,main_judgement,html-slider-response,17,736484,0.47788624410566083
prolific-pilot0,6085f6bb877af8dc28fa268b,60b07c920635542e36bf17e3,Asparagine usually follows the citric acid cycle in humans as oxaloacetate.,100,63777.82499999739,-13.990461,medium,high,bert,early,4,8,5_0,25,main_judgement,html-slider-response,22,821770,0.5822497606230912
prolific-pilot0,5ed6c5709a2ae01328a79a85,60b07eec070efc634e87a919,"Embryo, rather than procreation in plasma (gastrocytosis) Hungarian in recent times, the United States has implemented a national program to prevent babies from eating food.",6,29046.66499979794,-62.71577,long,high,bert,late,69684,9,8_1990,15,main_judgement,html-slider-response,22,420554,-1.3587088188991838
prolific-pilot0,6030b89822eb78f41d70a1b6,60b07c524180fe19d051a52f,Asparagine readily follows the nitric acid cycle in equilibrium with oxaloacetate.,66,15507.75000001886,-14.424695,medium,high,bert,early,16,8,5_0,1,main_judgement,html-slider-response,18,751996,0.06902453341426794
prolific-pilot0,60a25a5bcace4e33615c467c,60b07f0517712d69dc71bb32,It is found in Central America and North America.,32,43681,-0.0069783507,short,low,bert,late,19959,3,2_1995,17,main_judgement,html-slider-response,10,399219,-0.10628953402903275
prolific-pilot0,6085f6bb877af8dc28fa268b,60b07c920635542e36bf17e3,David Friedman was the dominant shareholder of the company.,100,11124.745000037365,-21.016306,short,low,bert,late,19909,4,7_1990,25,main_judgement,html-slider-response,23,832896,1.1664690980540875
prolific-pilot0,5ed6c5709a2ae01328a79a85,60b07eec070efc634e87a919,They were all screeching and snoozing and screeching all the same.,89,5630.150000099093,-2.6011357,medium,high,bert,late,13413,8,8_705,15,main_judgement,html-slider-response,23,426186,0.7706689163598309
prolific-pilot0,60a25a5bcace4e33615c467c,60b07f0517712d69dc71bb32,Aliya Rose's mother is Joy Rose.,85,9797,-20.101353,short,low,bert,early,2,2,6_0,17,main_judgement,html-slider-response,11,409028,2.0844558617915885
prolific-pilot0,6030b89822eb78f41d70a1b6,60b07c524180fe19d051a52f,The broadcast was titled Spice Girls In Concert: Wild!,100,12895.930000027874,-42.61017608642578,short,low,wiki,wiki,0,23,0_0,1,main_judgement,html-slider-response,19,764895,0.44426050250610644
prolific-pilot0,6030b89822eb78f41d70a1b6,60b07c524180fe19d051a52f,"McCarrick disappeared on March 26, 1993.",100,6406.895000021905,-31.72734832763672,short,low,wiki,wiki,0,14,0_0,1,main_judgement,html-slider-response,20,771304,0.44426050250610644
prolific-pilot0,5ed6c5709a2ae01328a79a85,60b07eec070efc634e87a919,Each of these teams was preceded by USNS Boston and USNS Cracroft-class minelayers who were operated by the imperial German navy during World War II.,85,14430.475000059232,-33.16381,long,low,bert,late,52359,3,1_1495,15,main_judgement,html-slider-response,24,440618,0.6198717653042359
prolific-pilot0,6030b89822eb78f41d70a1b6,60b07c524180fe19d051a52f,A total of 6 teams were invited to participate.,100,5567.849999992177,-6.4689364,short,high,bert,early,4,9,5_0,1,main_judgement,html-slider-response,21,776875,0.44426050250610644
prolific-pilot0,5e9569e57ca863415e6359bc,60b07b24f2eef7dbca166587,The second one seemed to flop onto the roof.,100,48439.20000000298,-22.040283,short,high,bert,late,9809,7,6_980,23,main_judgement,html-slider-response,27,1306663,NA
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,"Taking a deep breath, she turned to Vince.",96,12316,-8.396572,short,low,bert,late,14959,3,1_1495,24,main_judgement,html-slider-response,4,205504,0.5900180470263517
prolific-pilot0,60a520c051c98eb480c2811f,60b07c5604189f1348671175,"After scoring two goals in 15 Development Squad appearances during the 2015–16 season, Senior departed Brentford on 28 June 2016, having made just one first team appearance at Griffin Park.",59,63926.89000000246,-67.62406921386719,long,low,wiki,wiki,0,6,0_0,20,main_judgement,html-slider-response,15,928026,0.03283390661951962
prolific-pilot0,5ed6c5709a2ae01328a79a85,60b07eec070efc634e87a919,"1,253 people are employed in the secondary sector and there are growled businesses in this sector.",40,17022.495000157505,-22.42866,medium,high,bert,early,4,7,1_0,15,main_judgement,html-slider-response,25,457642,-0.46240134981589853
prolific-pilot0,6030b89822eb78f41d70a1b6,60b07c524180fe19d051a52f,I watched Mandorallen wrinkle and scribble and deftly scribble billions of crumbly figurines flying through the air and almost hitting us.,8,14485.275000013644,-18.793312,long,high,bert,late,52359,8,6_1495,1,main_judgement,html-slider-response,22,791363,-0.674400213644437
prolific-pilot0,60a25a5bcace4e33615c467c,60b07f0517712d69dc71bb32,Orwell fell seriously ill in March 1929 and shortly afterwards had money stolen from the lodging house.,43,33047,-32.30157470703125,medium,high,wiki,wiki,0,3,0_0,17,main_judgement,html-slider-response,12,442090,-1.8680769454021933
prolific-pilot0,6030b89822eb78f41d70a1b6,60b07c524180fe19d051a52f,She grew up with five brothers and ten sisters.,100,8126.499999983935,-8.025244,short,high,bert,early,1,8,0_0,1,main_judgement,html-slider-response,23,799495,0.44426050250610644
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,In the same event at the 1956 summer olympics.,82,16009.699999928474,-5.6779265,short,low,bert,late,9609,1,1_960,24,main_judgement,html-slider-response,5,221515,0.13945881111531938
prolific-pilot0,6030b89822eb78f41d70a1b6,60b07c524180fe19d051a52f,"Like halogens it is converted to citric acid, by elimination with oxaloacetate.",12,11094.419999979436,-19.136387,medium,high,bert,early,256,8,0_13,1,main_judgement,html-slider-response,24,810593,-1.5616800684978127
prolific-pilot0,5ed6c5709a2ae01328a79a85,60b07eec070efc634e87a919,"In this end Stegosaurus is thus referred to as ""the cuckoo whale"" but neither is catapulted to the peri-abode of the sun constantly.",85,23518.450000090525,-70.281425,long,low,bert,late,69859,1,5_1995,15,main_judgement,html-slider-response,26,481162,0.6198717653042359
prolific-pilot0,60a520c051c98eb480c2811f,60b07c5604189f1348671175,It was developed to use paper tape as a medium intended to be made to represent its subject.,26,27034.27499998361,-37.16471,medium,low,bert,early,128,3,0_6,20,main_judgement,html-slider-response,16,955065,-0.2866209853483408
prolific-pilot0,60a25a5bcace4e33615c467c,60b07f0517712d69dc71bb32,Only 22 other individuals controlled the board of directors.,31,18687,-19.563494,short,high,bert,early,128,6,8_12,17,main_judgement,html-slider-response,13,460786,-0.14762435281810107
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,"In February 2004, he was promoted to manager of FB Guadeloupe B and C.",60,14691,-16.92893,medium,low,bert,late,34028,1,0_1790,24,main_judgement,html-slider-response,6,236207,-0.6612536546722908
prolific-pilot0,5ed6c5709a2ae01328a79a85,60b07eec070efc634e87a919,Phillips became available after being fired as head coach of the Dallas Cowboys halfway through the 2010 season.,92,8078.244999982417,-25.922029495239254,medium,high,wiki,wiki,0,29,0_0,15,main_judgement,html-slider-response,27,489242,0.8461630142889572
prolific-pilot0,5e9569e57ca863415e6359bc,60b07b24f2eef7dbca166587,"The growth rate is rapid in the first generation, then slows down as the seeds age.",100,24810,-15.123531,medium,high,bert,early,2,6,8_0,23,main_judgement,html-slider-response,29,1350153,0.4586376635222384
prolific-pilot0,5ed6c5709a2ae01328a79a85,60b07eec070efc634e87a919,"""So, you brought up the same question?"" ""We've never really talked.""",84,5286.799999885261,-8.144684,medium,low,bert,late,37923,2,1_1995,15,main_judgement,html-slider-response,28,494530,0.6448454198112871
prolific-pilot0,6030b89822eb78f41d70a1b6,60b07c524180fe19d051a52f,"Additionally, in the fourth and final round, Hernandez was knocked down and knocked down by a lot of punches from Alvarado, which forced the referee to stop the fight.",100,17202.064999990398,-24.495163,long,high,bert,early,256,8,6_7,1,main_judgement,html-slider-response,25,827798,1.7909568587511213
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,"The four teams from the previous two rounds, plus Spain and Samoa, competed in a tournament.",100,16141.199999928474,-42.45269012451172,medium,low,wiki,wiki,0,30,0_0,24,main_judgement,html-slider-response,7,252349,0.5349841125740643
prolific-pilot0,5ed6c5709a2ae01328a79a85,60b07eec070efc634e87a919,"Pak features some of the most iconic and memorable styles in the Korean industry, ranging from her signature tail lilt eye make-up, to her bold hair styles and clothing.",89,10286.49999992922,-100.55286,long,low,bert,early,0,1,0_0,15,main_judgement,html-slider-response,29,504818,0.7200530607069408
prolific-pilot0,60a520c051c98eb480c2811f,60b07c5604189f1348671175,"She has always dreamed of writing poetry, and she began singing and acting in her teenage years.",67,24489.83999999473,-10.015329,medium,high,bert,early,8,9,2_0,20,main_judgement,html-slider-response,17,979559,0.6926673812584903
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,It was released as a single in September and managed to stay on the charts for 2 weeks.,100,14487.899999976158,-11.488001,medium,high,bert,late,18733,9,3_985,24,main_judgement,html-slider-response,8,266838,0.5349841125740643
prolific-pilot0,60a25a5bcace4e33615c467c,60b07f0517712d69dc71bb32,Lake Superior has fewer dissolved nutrients compared to its water volume than the other great lakes and so is less productive in terms of fish populations and thus an oligotrophic lake.,90,28231,-36.93097,long,high,bert,early,1,7,2_0,17,main_judgement,html-slider-response,15,499042,1.0212274014172384
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,Approximately 200 internees visit the park per year.,100,12043.700000047684,-20.480999,short,high,bert,early,32,6,8_3,24,main_judgement,html-slider-response,9,278883,0.7187492572866466
prolific-pilot0,60a520c051c98eb480c2811f,60b07c5604189f1348671175,"It is used to house officers arrested outside the patrol car, with the exception of misdemeanors committed in the city of Las Vegas, which has its own unit.",100,16927.15499998303,-31.756752,long,high,bert,early,16,6,2_0,20,main_judgement,html-slider-response,19,1003613,0.8612586274812454
prolific-pilot0,60a25a5bcace4e33615c467c,60b07f0517712d69dc71bb32,"Salisbury's great contribution was usually his painting of over forty large canvases of historical and contemporary events, a field in which he was virtually unchallenged until 1951.",84,12782,-99.871216,long,low,bert,early,2,4,1_0,17,main_judgement,html-slider-response,16,511834,0.8128136460259653
prolific-pilot0,60a520c051c98eb480c2811f,60b07c5604189f1348671175,"""I had no idea,"" I said.",100,7079.870000015944,-4.221541,short,high,bert,late,9859,5,3_985,20,main_judgement,html-slider-response,20,1010697,0.9436127787290601
prolific-pilot0,60a25a5bcace4e33615c467c,60b07f0517712d69dc71bb32,"In 921, the monastic brotherhood founded the Ruskin gothic church in Torgau, Hungary.",78,9122,-52.531536,medium,low,bert,late,28328,4,3_1490,17,main_judgement,html-slider-response,17,520964,-0.21281889251417394
prolific-pilot0,60aa4b9356c591511cc09f5f,60b07b24965da863d2dca5f4,"The surface waves are combined with an inputs EEG headset array which allows the pads to control the air stream with their concentration, thus lifting and avoiding the delicate foam ball.",14,297637.1999999974,-117.05435,long,low,bert,early,16,3,9_0,7,main_judgement,html-slider-response,10,1506970,-1.0424835479273042
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,"House visited selected universities, including the University of Tennessee - Appalachia and UC Santa Barbara.",91,31566.799999952316,-26.236677,medium,low,bert,late,24623,0,6_1295,24,main_judgement,html-slider-response,10,310452,0.26583061494363436
prolific-pilot0,60a25a5bcace4e33615c467c,60b07f0517712d69dc71bb32,"However, itinerant British foreign policy such as Winston Churchill courted intoxicated nationalist separatists on the more impersonal (occasionally subversive) side.",41,19568,-17.025438,long,high,bert,late,69859,6,0_1995,17,main_judgement,html-slider-response,18,540538,-0.6808182676114923
prolific-pilot0,60a25a5bcace4e33615c467c,60b07f0517712d69dc71bb32,Having a cleft palate/lip does not inevitably lead to a psychosocial problem.,88,22898,-20.01488494873047,medium,high,wiki,wiki,0,40,0_0,17,main_judgement,html-slider-response,19,563444,0.2601119797395459
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,"It also made Montoya capable of killing everyone, including Gwen with her magic and Gwendolyn retrieving her servant, Falco, who is solely at her mercy.",98,27499.799999952316,-32.780785,long,high,bert,late,68634,8,4_1960,24,main_judgement,html-slider-response,11,337953,0.7148778104407095
prolific-pilot0,60a25a5bcace4e33615c467c,60b07f0517712d69dc71bb32,Nathan and Giuliani formed an ongoing relationship.,22,7478,-20.66905212402344,short,high,wiki,wiki,0,19,0_0,17,main_judgement,html-slider-response,20,570930,-0.519637721919716
prolific-pilot0,60a520c051c98eb480c2811f,60b07c5604189f1348671175,Many of them are now listed by Historic England.,40,55612.00999998255,-9.13577938079834,short,high,wiki,wiki,0,11,0_0,20,main_judgement,html-slider-response,21,1066305,-0.44150689646956026
prolific-pilot0,60a25a5bcace4e33615c467c,60b07f0517712d69dc71bb32,This planet contains the only stars in the sky.,8,9178,-12.99567,short,low,bert,early,64,3,1_6,17,main_judgement,html-slider-response,21,580117,-1.0983251849666726
prolific-pilot0,60a520c051c98eb480c2811f,60b07c5604189f1348671175,She grew up with four brothers and two sisters.,100,9171.265000011772,-3.9985151,short,high,bert,early,32,8,3_3,20,main_judgement,html-slider-response,22,1075686,0.9436127787290601
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,"The corral was just ahead, shielded from the glaring glare of the men hovering over it.",88,18094.100000023842,-22.175383,medium,low,bert,early,256,1,2_13,24,main_judgement,html-slider-response,12,356048,0.17611278240015774
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,Indianapolis also hosted the Pan American Games in 1987.,100,11836.700000047684,-18.588756561279297,short,high,wiki,wiki,0,39,0_0,24,main_judgement,html-slider-response,13,367886,0.7187492572866466
prolific-pilot0,60a520c051c98eb480c2811f,60b07c5604189f1348671175,"Consisting of 15 songs, the album includes the lead single ""Hard 2 Face Reality"" which is a collaboration with pop singer Justin Bieber and hip hop artist Jay Electronica.",100,17692.884999967646,-48.774696350097656,long,high,wiki,wiki,0,31,0_0,20,main_judgement,html-slider-response,23,1093384,0.8612586274812454
prolific-pilot0,60aa4b9356c591511cc09f5f,60b07b24965da863d2dca5f4,He led efforts to improve the quality of the public service and to respond to natural disasters locally.,36,71806.1999999918,-10.847139,medium,low,bert,early,256,3,5_13,7,main_judgement,html-slider-response,11,1578787,-0.6050396516075424
prolific-pilot0,60a25a5bcace4e33615c467c,60b07f0517712d69dc71bb32,"He smiled, and it surprised me a little.",38,19720,-4.1052246,short,high,bert,early,512,5,2_51,17,main_judgement,html-slider-response,22,599849,0.1417193787053772
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,He was born in Chambery in the department of Auvergne-les-Bains.,100,12510.5,-2.4349608,medium,high,bert,late,37923,9,6_1995,24,main_judgement,html-slider-response,14,380398,0.5349841125740643
prolific-pilot0,60a520c051c98eb480c2811f,60b07c5604189f1348671175,His third marriage was to Maria Einoder Berg.,100,8092.564999999013,-24.61942,short,low,bert,early,512,0,9_51,20,main_judgement,html-slider-response,24,1101480,0.9436127787290601
prolific-pilot0,60a520c051c98eb480c2811f,60b07c5604189f1348671175,"""The AK-47? Swapped out the other weapon? Another weapon?"" No answer.",0,19948.674999992363,-29.687092,medium,high,bert,late,37638,9,8_1980,20,main_judgement,html-slider-response,25,1121435,-0.9076331202697459
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,University of Ohio State university professor Arnold Schwarzenegger taught the concept of movement into the ram.,0,18969,-39.708347,medium,high,bert,late,37923,8,9_1995,24,main_judgement,html-slider-response,16,407785,-2.4556103055418235
prolific-pilot0,60a520c051c98eb480c2811f,60b07c5604189f1348671175,"The colony activity is established at the resting sites, but slows down when the adults emerge.",12,22385.739999997895,-29.972427,medium,high,bert,early,64,6,5_3,20,main_judgement,html-slider-response,26,1143831,-0.6210121349214051
prolific-pilot0,60a520c051c98eb480c2811f,60b07c5604189f1348671175,He said to answer 911 with his phone first.,0,13658.86500000488,-36.070274,short,high,bert,early,512,7,2_51,20,main_judgement,html-slider-response,27,1157495,-1.3649200132686405
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,"As reflected by the name of their competitions, the typical metrics used by the winning teams were distance, acceleration and provided time with moral and business presentation as a key events.",45,36218.5,-123.667015,long,low,bert,early,16,2,8_0,24,main_judgement,html-slider-response,17,444005,-0.8860457368842594
prolific-pilot0,60a520c051c98eb480c2811f,60b07c5604189f1348671175,On 12 September 2013 she was sentenced to 5 years imprisonment for things such as extortion.,100,16232.954999955837,-21.28528,medium,high,bert,late,18638,5,4_980,20,main_judgement,html-slider-response,28,1173733,1.4808750909664274
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,"Most of all, she had a child alone.",10,17026.870000059716,-11.6306,short,low,bert,late,14959,1,8_1495,30,main_judgement,html-slider-response,4,193699,-2.624309252943162
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,"Her eyes focused solely on her children as she stooped to run into Mariana who instantly fell over on impact. ""Guabazo! Para dama! Guabazo!""",72,29924,-56.210175,long,high,bert,late,67234,7,6_1920,24,main_judgement,html-slider-response,18,473930,-0.0704809108885205
prolific-pilot0,60a520c051c98eb480c2811f,60b07c5604189f1348671175,"Although corporations are legal citizens of the corporation, the charter law as established in this code differs from individual to individual, as it provides equal protection for claims expressed by a corporation.",0,24779.92499998072,-71.567055,long,low,bert,early,512,2,9_14,20,main_judgement,html-slider-response,29,1198519,-1.1592894721815004
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,"In 1993, Cunliffe was once again elected to the Knesset for the socialist party.",100,10914.140000008047,-9.952836,medium,low,bert,late,20158,0,4_1060,30,main_judgement,html-slider-response,5,204614,0.5010699063214393
prolific-pilot0,60aa4b9356c591511cc09f5f,60b07b24965da863d2dca5f4,Cleaning of withers is typically done by patients.,35,116164.80000002775,-28.503284,short,low,bert,early,64,1,8_6,7,main_judgement,html-slider-response,12,1694966,-0.7071067811865476
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,A total of 16 teams were invited to participate.,100,31820.899999976158,-5.408518,short,high,bert,early,0,9,0_0,24,main_judgement,html-slider-response,19,505752,0.7187492572866466
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,A number of established groups are performed in london.,84,25896.115000010468,-29.706923,short,high,bert,early,256,9,4_25,30,main_judgement,html-slider-response,6,230512,-0.14165305626681862
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,"Then, in the fifth and final round, he was knocked down and seriously injured by a series of punches from Alvarado, which forced the referee to stop the fight.",100,22324.399999976158,-13.412584,long,high,bert,early,32,8,9_0,24,main_judgement,html-slider-response,20,528077,0.7752900197737272
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,"She initially only dreamed of writing songs, but she began singing and acting in her teenage years.",100,23395.885000005364,-8.281181,medium,high,bert,early,32,9,0_1,30,main_judgement,html-slider-response,7,253908,0.5010699063214393
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,"She wanted to run, but she felt sick.",100,10456.264999927953,-6.3972516,short,low,bert,late,9509,1,2_950,30,main_judgement,html-slider-response,8,264366,0.39513747274428274
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,The platform diving events were one of six events.,66,21133.800000071526,-8.671114,short,high,bert,early,16,5,9_1,24,main_judgement,html-slider-response,21,549212,-0.3754660299258604
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,And then he knew to a kid named Kavi who had befriended him but never acknowledged him.,57,26016.19999995455,-42.856804,medium,high,bert,late,36308,6,6_1910,30,main_judgement,html-slider-response,9,290383,-1.540130659430108
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,"She had always dreamed of writing plays, and she began writing and acting in her teenage years.",100,13692.610000027344,-7.577793,medium,high,bert,early,1,9,1_0,30,main_judgement,html-slider-response,10,304076,0.5010699063214393
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,"He was required to submit the application, application #38, with the section under misdemeanors created by the city of Las Vegas, as per Nevada state law.",60,28585.100000023842,-40.48565,long,high,bert,early,512,6,8_14,24,main_judgement,html-slider-response,23,594877,-0.4329541668866267
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,The length of the forewings is about 28mm.,100,16529.02500005439,-5.218719,short,high,bert,late,9959,7,2_995,30,main_judgement,html-slider-response,11,320606,0.39513747274428274
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,They became the first trio of brothers to represent Australia in rowing at the same Olympics when they all rowed at Athens 2004 to a bronze medal in the men's eight.,92,29526.800000071526,-32.51365661621094,long,high,wiki,wiki,0,18,0_0,24,main_judgement,html-slider-response,24,624405,0.5336411824416565
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,"Prorectors of education, minimizing the strain on young people acting on taboo topics.",48,29212.539999978617,-32.20597,medium,low,bert,late,37923,0,9_1995,30,main_judgement,html-slider-response,12,349819,-1.9673586848199667
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,"Polylophia × Cyana or Americanus Americana, is an American species of plants.",100,14869.800000071526,-37.64817,medium,high,bert,late,18638,8,1_980,24,main_judgement,html-slider-response,25,639276,0.5349841125740643
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,Alikampet's mother is Joy Rose.,100,11008.335000020452,-40.232235,short,low,bert,early,0,2,3_0,30,main_judgement,html-slider-response,13,360829,0.39513747274428274
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,"Several nations modified their existing tactics in ways that supported ideas that were later called infiltration tactics, with the German developments having the most impact, both during the war and afterwards.",100,10675.900000095367,-51.18399810791016,long,high,wiki,wiki,0,36,0_0,24,main_judgement,html-slider-response,26,649953,0.7752900197737272
prolific-pilot0,5f80b75d46ee0012d2634d26,60b07f715a1bb7d83be1b30f,"Lake Buchanan has fewer stored oxygen due to poor water quality than the other two lakes, and is fairly poor in terms of organic biomass and essentially an oligotrophic lake.",49,41549.59000006784,-54.14244,long,high,bert,early,32,7,6_0,2,main_judgement,html-slider-response,4,303799,-0.2824532062954137
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,East fortifications map was located east of Burney.,10,8952.399999976158,-46.461052,short,high,bert,late,9959,9,7_995,24,main_judgement,html-slider-response,27,658907,-2.1777029735699895
prolific-pilot0,5f80b75d46ee0012d2634d26,60b07f715a1bb7d83be1b30f,Many Swedish groups of the 1990s began to play a combination of D-beat with crust punk.,68,16556.069999933243,-49.43074035644531,medium,low,wiki,wiki,0,22,0_0,2,main_judgement,html-slider-response,5,320358,0.6077232702910043
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,The music video was directed by Bob Elan.,96,24626.200000047684,-17.339851,short,high,bert,early,128,7,1_12,24,main_judgement,html-slider-response,28,683534,0.5900180470263517
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,"Flying through the dusky sky over Bourbon Street, as I strolled along casually, were fast, sweeping brown bats: An homage, maybe, to the business of interviewing vampires?",100,44098.42499997467,-99.17877960205078,long,low,wiki,wiki,0,40,0_0,30,main_judgement,html-slider-response,14,404928,NA
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,"""Listen, Wilson! Get busy. Damn you!!!! Who are you?""",100,14464.5,-34.214756,medium,low,bert,late,37448,1,5_1970,24,main_judgement,html-slider-response,29,697999,0.5349841125740643
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,What is known as the Vergata-Dewitt order was intended to prevent unreasonable behavior.,100,16052.960000000894,-30.834879,medium,low,bert,early,512,3,3_26,30,main_judgement,html-slider-response,15,420983,0.5010699063214393
prolific-pilot0,5f80b75d46ee0012d2634d26,60b07f715a1bb7d83be1b30f,"They then launched the Great Dickens Christmas Fair of San Francisco, an indoor event, in 1970.",19,33197.0100000035,-81.04999,medium,low,bert,early,0,0,9_0,2,main_judgement,html-slider-response,6,353558,-0.8905630313069434
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,"It is composed of iron (II) oxides, NaD+, phosphorphatases, n-hydroxyphosphates and NaDP+⁺.",98,23010.5,-10.252815,long,low,bert,late,69859,4,4_1995,24,main_judgement,html-slider-response,30,721011,0.7148778104407095
