sample_id,sent_id,sentence,prob_1,num_tokens_flag,sent_num_flag
760,1824426,He has a teenage sister named Margo and a 13-year-old son named Marty who visits often when not staying with Jay's ex-wife Ardeth.,-61.27119445800781,1,1
761,434635,"He was educated at St Francis Xavier Primary School, Ashbury, De La Salle College, Ashfield, and the University of Sydney, where he received an LL.B.",-27.481847763061523,1,1
762,563947,"The was a short-lived domain of Japan, lasting from 1872 to 1879, before becoming the current Okinawa Prefecture and other islands at the Pacific edge of the East China Sea.",-52.20707702636719,1,1
763,493374,"As of 2019, there are 18 books in the series, including a revised edition of ""The Hero with a Thousand Faces"", which has sold over half a million copies.",-27.218238830566406,1,1
765,497208,They ascribed the protectiveness of the oxide to the volume the oxide takes in comparison to the volume of the metal used to produce this oxide in a corrosion process in dry air.,-69.78461456298828,1,1
766,396297,"He played representative level rugby union (RU) for Wales and Wales XV, and at club level for his native town of Neath, as a lock, i.e.",-10.49321174621582,1,1
767,464854,"In 1948, the battalion fought in the war with India in Kashmir, while during the 1965 Indo-Pakistan War, it fought in the Chhamb-Jaurian Sector.",-55.544715881347656,1,1
768,1391999,"The overall judgement also resulted highest for face cream made with donkey milk Today, donkey milk is still used in the manufacture of soaps and creams with donkey's milk.",-89.46842193603516,1,1
769,556656,"""Nova"" also published the autobiographical writing of Arthur Hopcraft, later expanded into his 1970 book ""The Great Apple Raid and Other Encounters of a Tin Chapel Tiro"".",-142.7982940673828,1,1
770,447988,"These opponents charged Stilicho with failing to deal with Constantine, that he had planned the assassination of Rufinus, and treason for planning to make Eucherius emperor.",-48.62425994873047,1,1
771,557715,"Qazim Mulleti was born in ""Sulejman Pasha"" (Mulleti) neighborhood, in Tirana, Albania, Ottoman Empire on December 20, 1893.",-25.60063934326172,1,1
772,1625130,"During the 2013 Buffalo Wild Wings Bowl, Gallon eclipsed Braylon Edwards' school single-season receiving yardage record of 1330 yards by increasing his total to 1373.",-80.96780395507812,1,1
773,1520701,"It extended the list of universal emotions and provided evidence for amusement, awe, contentment, desire, embarrassment, pain, relief, and sympathy in both facial and vocal expressions.",-69.32380676269531,1,1
774,199274,"The first event of the season in Foz do Iguaçu was performed on a purpose built gravel track, with the start/finish straight having the only tarmac section.",-40.13014602661133,1,1
775,539172,"Established in 1983 by the 68th Legislature of Texas for the purpose of preserving, maintaining, and restoring the State Capitol, General Land Office Building, and their contents and grounds.",-51.370601654052734,1,1
776,1307623,"During this time, Waldman also made many connections with earlier generations of poets, including figures such as Allen Ginsberg, who once called Waldman his ""spiritual wife.""",-32.2857551574707,1,1
777,354269,"Yet, as Kingsley stresses, this was no ""otherworldly"" mysticism: its chief figures were also lawgivers, diplomats, physicians, and even military men.",-74.9853515625,1,1
778,245542,"It took over 20 years to get the port up and running due to opposing positions on the board regarding public port legislation, and the balance of economic benefits as against disadvantages.",-80.5091552734375,1,1
779,729133,"In November, the Brooklyn Church and Mission Federation, which represented almost every Protestant congregation in that borough, warned Protestants against the Front calling it ""evil and unchristian"".",-74.31491088867188,1,1
780,1627321,"The mission was founded, in part, because the faculty and students at the Kentucky Military Institute had to make a 36 mile round trip journey to attend Mass in Sarasota.",-45.11741638183594,1,1
781,1462712,"The Railroad Cottage Historic District, in Las Vegas, Nevada, was constructed by the San Pedro, Los Angeles & Salt Lake Railroad to provide housing for the railroad's workers.",-27.183298110961914,1,1
782,1311023,"The six-lane freeway travels northeast through suburban Boise, crossing over a spur railroad near an interchange with Franklin Street on the south side of the Boise Towne Square shopping mall.",-59.80742645263672,1,1
783,1460947,"One of its villages, Hassi Mounir, is one of the country's projects to introduce solar energy in Algeria, and has 42 houses connected to solar energy.",-48.711700439453125,1,1
784,1228144,"Instead, now they were required to put the money they had requested to withdraw from the Treasury into the Bank of England, from where it was to be withdrawn for specific purposes.",-36.167816162109375,1,1
785,46869,"During a recent exhibition of pop-ups and movable books in Chicago in September 2006, Columbia College devoted its entire gallery to Vojtěch Kubašta's art.",-63.66118621826172,1,1
786,329543,"In his 1917 paper studying abnormal embryo and fetus growth, Mall reported that his collection consisted of approximately 2000 embryos, growing quickly at the rate of about 400 a year.",-68.62281799316406,1,1
787,1181171,"A fifth ""Power Pack"" miniseries, ""Hulk & Power Pack"", debuted in March 2007, following the events of the ""Spider-Man and Power Pack"" miniseries.",-26.983558654785156,1,1
788,590552,"Drury played many sports simultaneously; before winning the Little League World Series with Trumbull, he won a national pee wee championship with his hockey team from Bridgeport the same year.",-59.848419189453125,1,1
789,1096289,The coat of arms of Kautokeino/Guovdageainnu was designed by Arvid Sveen and awarded to the municipality by royal resolution on 4 September 1987.,-65.1417236328125,1,1
790,1806578,"The Home Depot Division supports the product marketing, innovation, and selling of Andersen branded windows and patio doors sold through the retailer's over 2,000 locations in North America.",-92.43296813964844,1,1
791,43346,"During the preceding periods, homesteads and small villages had developed throughout the area, but by this time endemic warfare had forced the populations to consolidate into the palisaded villages.",-65.20173645019531,1,1
792,1130710,"Between 1997 and 2001, Planet Asia released several 12"" singles, including ""Definition of Ill"" (Stones Throw) and ""Place of Birth"" (ABB Records).",-50.35826873779297,1,1
793,1239393,"Dan Fodio and his followers declared hijrah and fled into the western grasslands of Gudu, where they turned for help to the local Fulani nomads.",-71.6706771850586,1,1
794,68045,"The mid tempo R&B/pop track was written by Cainon Lamb, Rebecca Johnson & Taurian Osbourne, while the song's production was provided by Lamb.",-73.75790405273438,1,1
795,662669,"Mature mRNA is then read by the ribosome, and, utilising amino acids carried by transfer RNA (tRNA), the ribosome creates the protein.",-45.314300537109375,1,1
796,1077571,"They began a long-distance relationship shortly after, but Madson ended the relationship in the spring of 1996, telling friends he sensed something ""shady"" about Cunanan.",-60.269203186035156,1,1
797,1390576,"Stróżewo is a village in the administrative district of Gmina Pyrzyce, within Pyrzyce County, West Pomeranian Voivodeship, in north-western Poland.",-6.275974273681641,1,1
798,1219014,"Soon after its discovery, two other of the inner moons of Jupiter (Thebe and Metis) were observed in the images taken a few months earlier by ""Voyager 1"".",-55.47797393798828,1,1
799,43683,"During an August 31, 2002 radio address eight months after the 9/11 attacks, George W. Bush said, ""The response to the call to service has been strong.",-43.20379638671875,1,1
800,1143340,"Nigel Adkins was then appointed as manager, though he was unable to save them from relegation after drawing Queens Park Rangers 0–0 on 28 April 2013 at Loftus Road.",-63.01411819458008,1,1
801,713002,"The authorities' view is that this is a quasi-customary kind of procedure, and there never used to be lawyers, so there's no need for lawyers now.",-42.06687927246094,1,1
802,1435210,"It is used to house inmates arrested in their patrol area, with the exception of misdemeanors committed in the City of Las Vegas, which maintains its own jail.",-38.51839065551758,1,1
803,443601,The Mohist siege crossbow was described as a humongous device with frameworks taller than a man and shooting arrows with cords attached so that they could be pulled back.,-54.44508361816406,1,1
804,1318633,"After the bill passed the senate, the Governor of California, Jerry Brown, signed the Orca Welfare and Safety Act in September 2016 and the bill went into effect January 2017.",-42.79111862182617,1,1
805,1306955,"Following the RPF victory, approximately two million Hutu fled to refugee camps in neighboring countries, particularly Zaire, fearing RPF reprisals for the Rwandan genocide.",-14.723270416259766,1,1
806,536687,"At the beginning of his reign the muscovite Drand Prince Vasily II was very young, so the power was concentrated in hands of his warden Vytautas.",-62.32699203491211,1,1
807,488108,Attorneys become an or advocate when they are admitted to the Swedish Bar Association after they graduate from law school as a Candidate of Law and have practiced law for at least 3 years.,-58.070377349853516,1,1
808,776316,"She was also part of the Kazakhstani relay team, along with Kuzmina and Elmira Moldasheva, and won gold medals ahead of the team from South Korea.",-33.260562896728516,1,1
809,804384,"Following a third album, ""Suzy"", Boylan has principally involved himself with songwriting and soundtrack work, and his own record label and publishing company, Spinnaker Records.",-61.67719268798828,1,1
810,400290,"Without many collegiate women's team sports in existence in the mid-1970s, Hebert and his team were pioneers who ""invented things as [they] went along"".",-58.071632385253906,1,1
811,1397678,"In 1996, he started 3 games at right defensive end in place of an injured Charles Haley and one game at right defensive tackle to compensate for an injured Chad Hennings.",-50.3635139465332,1,1
812,1045714,"Codeset 0 regards to Q.931, Codeset 5 to the ETSI standard, Codeset 6 for national applications and Codeset 7 for PBX applications.",-69.13833618164062,1,1
813,769059,"Orujo is called the wet solid waste, which is generated by the traditional methods of extraction, based on presses, and the continuous three-phase decanting processes.",-85.16871643066406,1,1
814,1572608,"Currently, 8 teams take part in the Armenian futsal league, representing the cities of Yerevan, Gyumri, Vanadzor, Kapan and Alaverdi.",-22.523361206054688,1,1
815,191909,"Hybridigital is Jeremy and Chad's side project, and subsection of Shiny Toy Guns, where they put on live shows of remixes of their Shiny Toy Guns songs.",-62.61622619628906,1,1
816,1654862,The fact that four out of the five question topics on the night were BNP-related was criticised by some who believed it would allow Griffin to claim 'victimisation'.,-54.565670013427734,1,1
817,1745222,"Roberto Laudisio Curti (died 18 March 2012), known as Beto Laudisio, was a 21-year-old man from São Paulo, Brazil.",-34.37926483154297,1,1
818,934354,"Initially, the line was only electrified as far as Colchester, as part of British Railways' experiments with 25 kV AC electrification, rather than the previously preferred 1500 V DC system.",-25.066165924072266,1,1
820,170167,"It is spoken around Boiken Creek in Yangoru-Saussia District, East Sepik Province and adjacent islands off the north coast of northern Papua New Guinea.",-70.47355651855469,1,1
821,402595,"Following their victory over the latter, they arrived at the Danube in Noricum (113 BC), which was home to the Taurisci, who were allied with Rome.",-33.28667068481445,1,1
822,384672,He is notable as being the first African-American born player in the history of the AFL and one of few players from the United States to play in the Australian Football League.,-18.382591247558594,1,1
823,1643535,The cats do not necessarily belong to the Prime Minister in residence and it is rare for the Chief Mouser's term of office to coincide with that of a Prime Minister.,-45.65300750732422,1,1
824,305965,The search for the first position for which formula_16 can be performed in linear total time by using a sequential search that begins at the formula_15 from the previous triple.,-85.64044952392578,1,1
825,1574759,"October and November saw a students' movement against the conservative agenda of the new government and its perceived attack on women's rights, notably the right to abortion and contraception.",-36.15821838378906,1,1
826,1381290,"The grey-backed cisticola is a small, 13–14 cm long, vocal, dull-coloured bird with a dark rufous crown to its reddish head.",-87.80984497070312,1,1
827,660318,"Near Independence, Missouri, in Clay County, a refugee Mormon community watched the meteor shower on the banks of the Missouri River after having been driven from their homes by local settlers.",-49.378929138183594,1,1
828,1199092,"She nearly joined the Houston Ballet while she was in graduate school, but she decided that she would have had to lose an unhealthy amount of weight to do so.",-29.997665405273438,1,1
829,84224,"This exhibition addressed the containment of the human body in death and featured a series of funerary works, from cinerary jars to life-size sarcophagi.",-52.406959533691406,1,1
830,1151999,"Hew also created World's Biggest Disc Golf Weekend(WBDGW), an international public event that was started in May 1991 and was active for 25 years.",-89.75862121582031,1,1
831,1704033,"Salt Lake City mayor Ralph Becker declared November 20, 2013, ""International Transgender Day in Utah"", the first public acknowledgement of the annual event by a Utah governmental office.",-54.121429443359375,1,1
832,1873167,"Despite its high cover price, the book has been a best-seller, and soon its second edition will be published less than a year after it first appeared in bookstores.",-21.49395751953125,1,1
833,1459655,"Just as Wilson, Gray, and Lonnie meet up to transfer the film, Long gets out of the car and makes a security guard named Symes drop his gun.",-69.76983642578125,1,1
834,1424879,"Using U.S. supplied aircraft and equipment, and backed with U.S. logistical support, Colombian government forces strafed and bombed the town for over 72 hours.",-60.053466796875,1,1
835,596024,"In China, the earliest use of cupping that is recorded is from the famous Taoist alchemist and herbalist, Ge Hong (281–341 A.D.).",-98.85860443115234,1,1
836,792813,"The engine of the DBS has a power output of at 6,500 rpm and of torque at 5,750 rpm with a compression ratio of 10.9:1.",-40.53075408935547,1,1
837,1355245,"Worksop initially played at two different grounds on Netherton Road, before they, along with the cricket club, moved to Bridge Meadow, also known as Newcastle Avenue in 1891.",-77.44401550292969,1,1
838,1415797,"Each lander so far has used an approximation of local solar time as its frame of reference, as cities did on Earth before the introduction of standard time in the 19th century.",-50.991943359375,1,1
839,1233284,"Loïc Dachary installed SourceForge on a server located in Boston for the benefit of the GNU Project (specifically, to power the GNU Savannah's website).",-86.07672119140625,1,1
840,1482536,Financial regulators in the UK (including the Financial Conduct Authority and the Financial Ombudsman Service) and in several other jurisdictions have published warnings to the public about WeRe Bank.,-48.47251892089844,1,1
841,1605150,"He has also been praised as a man of unquestionable character and has been singled out for his humble spirit, self-effacing manner, and humanitarianism.",-29.207168579101562,1,1
842,293851,"The about 1,000 traditional craft villages of the Red River Delta near and around Hanoi represented throughout more than 2,000 years of Vietnamese history the national industrial and economic backbone.",-67.73167419433594,1,1
843,443829,"Though census records indicate all the children were born in Philadelphia except W. Wallace; by the time of the New York State census of 1892, the family had relocated to Queens.",-54.187477111816406,1,1
844,1798165,"Dr. Lauritsen's research focuses on the causes and consequences of victimization, the social and historical contexts of crime and victimization, and quantitative research methodologies.",-19.913108825683594,1,1
845,854253,"Several small, irregular fossæ may also be seen on either side of the sagittal sulcus, for the reception of the arachnoid granulations.",-46.78160858154297,1,1
846,934965,"Little is known about the automobiles made by the company, but they participated in a car show in Copenhagen in 1902 where they presented a truck with a loading capacity of 3000 kg.",-40.95000457763672,1,1
847,28103,"de Pont was known particularly for her designs that incorporated the imagery of New Zealand artists including Richard Killeen and John Pule, and the New Zealand writer Gregory O'Brien.",-73.2248306274414,1,1
848,406701,"However, it is not a very specific method, because other diseases share the same skin alterations with PDP, such as myxedema and hypothyroidism.",-53.842918395996094,1,1
849,1753736,"Brookes quickly became a regular in the county team, but his career was interrupted by the Second World War, in which he served as a sergeant-instructor in the RAF.",-32.76519012451172,1,1
850,461701,"The Broader Approach (BA) activities are three research projects carried out under an agreement between the European Atomic Energy Community (Euratom) and Japan, which contribute equally financially.",-63.33281707763672,1,1
851,189384,"John Murph of ""Jazz Times"" interpreted the song's verse as a metaphor for Q-Tip's struggles for absolute creative freedom without resulting in critical backlash.",-62.22126770019531,1,1
852,1330749,"The Government of the United Kingdom additionally uses ""-ise"", stating ""do not use Americanisms"" justifying that the spelling ""is often seen as such"".",-61.79975128173828,1,1
853,1471971,"The Rhinos finished their time in ARFU Division 6 with an impressive 88% Win-Loss record (7 wins, 1 loss), thus earning a promotion Division 3.",-54.83802032470703,1,1
854,231499,"Simpson would be replaced on ""Monday Night Football"" at the end of the 1985 NFL season, with critics noting their lack of journalistic skills in comparison to Howard Cosell.",-33.34974670410156,1,1
855,1528914,"On all celebrations, the royal sceptre (sengoal) used to be placed before the Meenakshi deity and then placed on the throne for the whole day.",-68.74945831298828,1,1
856,846407,"In 3450 residents in 2007 undertook paid employment or self, the magnitude of the potential workforce (the number of people aged 15–64) was in 2008 22,253.",-135.06411743164062,1,1
857,1234572,"A national park is an area dedicated for the conservation of wildlife along with its environment.A national park is an area which is used to conserve scenery, natural and historical objects.",-49.37834930419922,1,1
858,831429,"The site consisted of one or more rudimentary dry docks, a long storehouse (for canvas, rigging and other materials) and a small assortment of other buildings.",-37.12959289550781,1,1
859,520898,"Arkansas scored in the second quarter with a 12-yard TD pass from Mitch Mustain to Marcus Monk, and completed a two-point conversion to make it 14–7.",-119.18280029296875,1,1
860,288824,"The gang is also involved in large scale narcotics trafficking business along the Oakwood and boardwalk areas, a prime market for selling to high income residents who come from surrounding affluent areas.",-83.20162963867188,1,1
861,71490,"June Sheets was employed in Arkansas City as an agent for the Frisco Railroad, but in 1943, he was transferred as a dispatcher to Enid in northern Oklahoma.",-58.92942428588867,1,1
862,1580502,"This project is divided in 4 phases and were named after Mohan Lal Sukhadia, who was the pioneer of this project, by the previous Chief Minister Ashok Gehlot.",-66.30316925048828,1,1
863,294485,"This view was even stronger among those of African descent, who equated the monarchy with freedom because of his and his daughter Isabel's part in the abolition of slavery.",-32.35530471801758,1,1
864,365984,"In Fiscal Year 2017, The City of New York financed more than 32,116 affordable homes, breaking the all-time record previously set by former Mayor Ed Koch in 1989.",-49.642333984375,1,1
865,330677,"In 1973, he went to Mauritius and became the managing editor of the 'Janata' Hindi weekly owned by the then Prime Minister Sir Seewoosagur Ramgoolam.",-72.19567108154297,1,1
866,1790742,"American country music singer Jason Michael Carroll later recorded it on his 2009 album ""Growing Up Is Getting Old"", releasing it as that album's second single in June 2009.",-47.967864990234375,1,1
867,1159114,"As soon as Abhimanyu entered the formation, Jayadrath, the ruler of Sindh blocked the other Pandavas, so that Abhimanyu was left alone.",-49.29941940307617,1,1
868,1109825,"Once reunited with Meggie, Fenoglio asks her to read Cosimo the Fair back into the story, since he died a death the author never planned for him.",-56.858558654785156,1,1
869,243249,"They had first approached him to be the second guitarist when they were considering turning the band into a five-piece, ""possibly more like the Strokes, with a keyboard"".",-40.539024353027344,1,1
870,151856,"He then scored the music for Nagesh Kukunoor’s ""Mod"" (2011) and followed up with the critically acclaimed ""Lakshmi"" (2014).",-75.52716827392578,1,1
871,1429320,"It was changed to Jianzhou in the Northern Wei Dynasty, and then to Zezhou in the Sui Dynasty, until it was upgraded to Zezhoufu in the Qing Dynasty.",-47.476200103759766,1,1
872,1724490,"Her work on ""Nevada"" earned the ship a commendation from Commander, Battle Force, and her divers conducted numerous dives into the darkened and treacherous interiors of the sunken battleships.",-50.45087432861328,1,1
873,203762,"The freedom of potentially going home with someone in the bar is threatened as the night comes closer to ending, according to the reactance theory (Brehm, 1966).",-66.0291748046875,1,1
874,1246616,Valencienne pleads with Njegus to keep what he has seen a secret — to which Njegus agrees — and then Valencienne also leaves.,-59.0379753112793,1,1
875,697631,The adverse effects due to the absence and mutation of the HELLS gene is a result of the extensive loss of genomic wide methylation and the abnormal expression of repeat sequences.,-86.307373046875,1,1
876,197235,"It is historically significant as the only surviving building associated with early enforcement of the law in Stockton, and it is believed to be the best preserved local public building from its era.",-39.603965759277344,1,1
877,563988,"There are seven themed suites decorated to reflect atmosphere of the world famous opera compositions and various cultures, such as Japanese, Italian, Russian, Egyptian, French, American and Moroccan.",-105.97006225585938,1,1
878,238857,Argall was also successful in his actions against French efforts at colonisation in Acadia and North Africa which were upheld in London as violations of the Charter of the Virginia Company.,-62.690277099609375,1,1
879,1858221,"""Eager"" departed for the United States on 28 December 1945, arriving at San Pedro, California, on 8 February, and went out of commission into reserve 27 September 1946.",-61.30821990966797,1,1
880,466952,"The first documented use of ""emotional blackmail"" appeared in 1947 in the ""Journal of the National Association of Deans of Women"" in the article ""Emotional Blackmail Climate"".",-35.52820587158203,1,1
881,108000,"Canthigaster figueiredoi, known as the Southern Atlantic sharpnose-puffer, is a species of marine fish in the family Tetraodontidae.",-22.2613468170166,1,1
882,1295289,"""Part Three (My Fair Lady)"" premiered in 1997, as part of a trilogy with ""N-A-A-D"" and ""The Disco Project"".",-47.84211730957031,1,1
883,956149,"The policemen Michael ""Rage"" Hardy and James ""Smarty"" Cools must face that organization led by Joe Fang and his followers Kong, the King, and the Boss.",-119.48884582519531,1,1
884,623249,"The ""Super Smash Bros."" tournament, known as the ""Super Smash Bros. Invitational 2018"", was held at the Belasco Theater in Los Angeles on June 12.",-32.42445755004883,1,1
885,859571,"According to J. G. Lorimer's 1908 Gazetteer of the Persian Gulf, A'ali was a considerable village situated 6 miles southwest of the Manama fort.",-50.01824951171875,1,1
886,751302,"At least three men were killed in the fighting and several others were wounded, but other sources claim that seven Mexicans died while the Teresitas lost about the same amount.",-37.3829345703125,1,1
887,1078186,"In Belgium and the Netherlands, ""bloedworst"" or ""beuling"" is sold either in slices, or individual sausages the size of a banana.",-50.341041564941406,1,1
888,1877724,The song was one of Reed's most popular songs and reached number three in the Billboard R&B chart as well as number fifty-eight in the pop Hot 100.,-34.07406997680664,1,1
889,1364756,"A much-publicized event of Fillmore's presidency was the arrival in late 1851 of Lajos Kossuth, the exiled leader of a failed Hungarian revolution against Austria.",-48.50335693359375,1,1
890,85956,An ‘Evaluation Committee’ of leading Vietnamese archaeologists and art historians selected all the unique pieces for the National Collection in Hanoi and then other museums were invited to select what they wished.,-105.5484619140625,1,1
892,1491845,"As ""The Official High Performance Driving School of Cadillac,"" the school is a 2-day program subsidized for owners of new 2017 Cadillac V-Series models.",-50.37324142456055,1,1
893,1173959,"He is head of many large Australian organisations including chairman of Washington H. Soul Pattinson, New Hope Coal, Brickworks Limited, Choiseul Investments and NBN Television.",-118.256591796875,1,1
894,569256,"MzVee, the lead singer of the group, has since launched a solo career under the management of Lynx Entertainment and is already fast becoming a household name in Ghana.",-44.747528076171875,1,1
895,92319,"Falk had joined Kristiania Arbeidersamfund and the Norwegian Students' Society after moving to Norway, and was also a member of the Norwegian Labour Party.",-25.924121856689453,1,1
896,301557,"Impressive and expensive railways were constructed through the hilly Wupper region, to bring coal, and later steel, in from the Ruhr, and for outward transport of finished products.",-65.63319396972656,1,1
897,191643,"Nothing suggests that she already knows Falstaff (or Bardolph and Pistol), and there is no explanation of how she comes to working for Dr. Caius.",-66.1925048828125,1,1
898,699294,"Eggs may fail to hatch if they are not kept warm or if the bird fails to break through the shell successfully, which may take from a few hours to a few days.",-33.32274627685547,1,1
899,531420,The occupation of continental Europe and the Scandinavian North Sea coastline now meant tracking U-boats and enemy warships making for the Atlantic was now more difficult with the thin resource pool available.,-81.64939880371094,1,1
900,165013,"He went on to play in all seven of the Warriors' first-round playoff games against the Los Angeles Clippers, as the Warriors lost the series 4 games to 3.",-7.2460784912109375,1,1
901,1210345,Hanson uses evidence of short warfare duration and the fact that wars typically occurred in the agricultural downtime of August to suggest that the hoplites were Greek yeomen farmers.,-70.43492889404297,1,1
902,346671,"Whilst functional appliances have been suggested for treatment of Class III malocclusion, their limited success has been superseded by substantially improved treatment results with protraction headgear.",-65.12401580810547,1,1
903,1303543,"Attempts by the British to re-open Benghazi were frustrated by lack of transport, poor weather and from early February, ""Luftwaffe"" bombing and mining of the harbour.",-54.74745178222656,1,1
904,13320,"He then served as parochial vicar at St. John the Baptist Parish in Hillsdale until 1973, and at St. Vincent de Paul Parish in Bayonne from 1973 to 1982.",-27.50677490234375,1,1
905,1894633,Nova Cen 2013 or V1369 Cen (PNV J13544700-5909080) was a bright nova in the constellation Centaurus.,-100.49971008300781,1,1
906,319015,In 2016 she was one of three finalists to become Superintendent of the Chicago Police Department; Mayor Rahm Emanuel subsequently appointed her Chief of the department's Bureau of Professional Standards.,-35.35871887207031,1,1
907,1548915,"Rechristened simply ""Warrington"", she began government service late in 1870, and was soon pressed into service supporting the construction of the Spectacle Reef Light on Lake Huron.",-71.82412719726562,1,1
908,555432,"As editor, Little introduced a series of half-yearly reports on the progress in various branches of medicine, including Medicine, Surgery, Hygiene, Therapeutics and Obstetrics.",-38.879180908203125,1,1
909,1569840,"In 1956, Moore joined West Ham United as a player and, after advancing through their youth set-up, he played his first game on 8 September 1958 against Manchester United.",-34.43306350708008,1,1
910,504890,"Malda district was part of Rajshahi Division till 1876, when it was transferred to Bhagalpur Division, and again transferred in 1905 to Rajshahi Division.",-18.883785247802734,1,1
911,1512123,"""Toimen Pojat"" (Unga Fribyggare in Swedish), a Scouting troop in Kauniainen, Finland was established in 1910.",-79.90574645996094,1,1
913,1852671,"In 1869, Keshub Chunder Sen selected from his missionaries four persons and ordained them as ""adhypaks"" or professors of four old religions of the world.",-93.27860260009766,1,1
914,1057889,"A plot of this rate against thickness, which came to be known as the Rossi curve, showed a rapid rise as the lead layer was increased, followed by a slow decline.",-84.12327575683594,1,1
915,1772415,"Extremely low temperatures are useful for observation of quantum mechanical phases of matter such as superfluids and Bose–Einstein condensates, which would be disrupted by thermal motion.",-74.68006134033203,1,1
916,876244,"Behind the religious element, there probably lay a display of ""realpolitik"" in bringing charges against the Phocians, instigated by the Thebans.",-56.64092254638672,1,1
917,1008332,Annually between the 6th and 8 August there is a festival celebrating these saints in which the effigy of Donatus is paraded around the streets of Guardiagrele.,-49.45550537109375,1,1
918,687950,"Both the Sauk and Fox languages are known for ""swallowing"" syllables in word-final position, which can make identification of individual sounds more difficult for the language learner.",-38.75834655761719,1,1
919,81627,"In 1962, he resigned from the CIA to become the vice president of Vinnell, although he was retained as an unpaid consultant to the CIA to maintain his security clearances.",-40.658226013183594,1,1
920,1790536,The mouthparts of insects that feed on fluids are modified in various ways to form a tube through which liquid can be drawn into the mouth and usually another through which saliva passes.,-43.281776428222656,1,1
921,1329856,"By the 1940s the AM broadcast industry had abandoned the Blaw-Knox design for the modern type of narrow, uniform cross section lattice mast, which had a better radiation pattern.",-95.90634155273438,1,1
922,1214047,"Level Global was launched in 2003 with about $500 million in assets under management, and grew to $4.2 billion in assets and 75 employees before closing in early 2011.",-52.25086212158203,1,1
923,1872103,"The map pack consists of three new ""Tomb Raider"" multiplayer maps, entitled ""Scavenger Caverns"", ""Cliff Shantytown"" and ""Burning Village"".",-45.65217208862305,1,1
924,996942,"The show quickly proved to be one of Newsworld's most popular offerings, and in some seasons was repeated the following afternoon on the CBC's main network as well.",-52.52839279174805,1,1
926,219928,In search for the Muisca ruler the conquistadores went north to find Tisquesusa in the surroundings of Facatativá where they attacked him at night.,-78.5807876586914,1,1
927,1834140,"The music hair style of the music video was using her previous albums', ""18..."", ""My Secret"" and ""All About U"" hair style.",-80.94292449951172,1,1
929,840094,"The station has a single side platform and a single island platform connected to the station building by an overhead passage; however, only one side of the island platform is in use.",-11.018811225891113,1,1
930,515283,"Ursitti graduated from Saint Mary's College of Notre Dame, Indiana, in 1979, and then spent several years acting in commercials, TV, film, and stage.",-44.18349075317383,1,1
931,369744,There are two main types of latte art: free pouring (pattern created during the pour) and etching (using a tool to create a pattern after the pour).,-38.35182571411133,1,1
932,194002,"In August 1902 King Edward VII made an unannounced visit to the Isle of Man to have Hall Caine show him the locations of the novel, such as Bishopscourt.",-39.00318908691406,1,1
933,344898,"""Large and beautifully illustrated by Roger Vernam, this book is authoritative and fascinating...Best for the pre-high school age, but would interest all.""",-76.64305114746094,1,1
934,90391,"A few seconds later (long enough for the gas to spread out in the chamber, but short enough for it not to be lost out the barrel), it is ignited.",-50.05079650878906,1,1
935,1296116,That church was in turn substantially rebuilt in 1843-45 by James Hakewill although the nave walls and apse of the original church were reused in the new church.,-43.88848114013672,1,1
936,334982,"A video management unit sends streaming video, images, and science data to Earth via the Columbus module's high-rate data link and can temporarily store 72 GB of video.",-89.41470336914062,1,1
937,765798,"He also promoted the Taino language when he was chosen to name a crater on planet Venus that he named Nanichi ""My Love or My Heart"" in the year 2000.",-80.20005798339844,1,1
938,289771,"Spectacular Bid followed this performance with a win at the Marlboro Cup at Belmont Park, beating both horses he had lost to in the Belmont Stakes: Coastal and Golden Act.",-70.07684326171875,1,1
939,1127176,The Hartwell Paper arises from a meeting convened by Professor Gwyn Prins of the LSE in February 2010 to consider the implications of developments in climate policy in late 2009.,-66.6183090209961,1,1
940,340241,"Publisher, Luke Bilton said: ""The new-look ClassicBoat.co.uk finally does justice to our subject matter and is the home of beautiful boats online.""",-76.14153289794922,1,1
942,445267,"A capping of cream-coloured weathered latite, still retaining the characteristic porphyritic texture, may be studied at the top of the northern and western quarry faces.",-72.80538940429688,1,1
943,657071,In 2017 the president of the Arab World Institute and former French Minister of Culture Jack Lang awarded Mills the Ordre des Arts et des Lettres for his services to the arts.,-45.404212951660156,1,1
944,1064752,"The KIS Robotics Team is a group of robotics students who compete annually in the Interschool Robotics Junior competition that is held by Tetronics, Ltd, in Bangalore.",-52.77147674560547,1,1
945,1031941,"PD 5500 ""Specification for unfired, fusion welded pressure vessels"" is a code of practice that provides rules for the design, fabrication, and inspection of pressure vessels.",-66.71467590332031,1,1
946,991928,"The Petko and Pencho Slaveykov museum-house, situated in the old part of the town, features an exposition of the poetical works of the two authors.",-58.30168914794922,1,1
947,1377096,"Returning to politics, he was elected Governor of Buenos Aires in 1878, and in 1880, ran for the Presidency in opposition to National Autonomist Party leader Julio Roca.",-26.561481475830078,1,1
948,1647082,"During the occupation of Morotai, elements of the division seized Mapia, 15–17 September, and waded ashore on the Asia Islands, 19–20 September.",-125.5429916381836,1,1
949,1280389,"The Karnataka State Road Transport Corporation (KSRTC), headquartered in Bangalore, runs inter-city buses from the city to various parts of Karnataka as well as neighbouring states.",-7.07103157043457,1,1
